country_name,ccode,stateabb,year,quarter,n_events,n_dissent_events,frac_dissent_events,pi,eta
Bulgaria,355,BUL,1995.0,3,1059.0,0.0,0.0,4.736146536622571e-4,-8.046349766666667
Bulgaria,355,BUL,1995.0,4,1086.0,1.0,9.208103130755065e-4,8.214345214803692e-4,-7.541274233333334
Bulgaria,355,BUL,1996.0,1,1013.0,1.0,9.871668311944718e-4,0.0013278052398178228,-7.009563933333333
Bulgaria,355,BUL,1996.0,2,1133.0,5.0,0.00441306266548985,0.003929920036519918,-5.785595363333333
Bulgaria,355,BUL,1996.0,3,883.0,3.0,0.0033975084937712344,0.00328329875660536,-6.015039513333334
Bulgaria,355,BUL,1996.0,4,1135.0,0.0,0.0,0.0018996707315174458,-6.639872443333333
Bulgaria,355,BUL,1997.0,1,1112.0,15.0,0.013489208633093525,0.00946083402692984,-5.160423246666666
Bulgaria,355,BUL,1997.0,2,988.0,0.0,0.0,7.793775382656903e-4,-7.5874475666666665
Bulgaria,355,BUL,1997.0,3,871.0,1.0,0.001148105625717566,9.395786388286824e-4,-7.42957777
Bulgaria,355,BUL,1997.0,4,895.0,0.0,0.0,0.0013395827541338237,-6.970152166666667
Bulgaria,355,BUL,1998.0,1,746.0,4.0,0.005361930294906166,0.0036032766777008137,-6.200770343333334
Bulgaria,355,BUL,1998.0,2,701.0,0.0,0.0,4.80252828980345e-4,-8.068348383333333
Bulgaria,355,BUL,1998.0,3,754.0,0.0,0.0,4.503576796700182e-4,-8.078329533333333
Bulgaria,355,BUL,1998.0,4,746.0,1.0,0.0013404825737265416,0.0010827366584426187,-7.272829183333333
Bulgaria,355,BUL,1999.0,1,836.0,1.0,0.0011961722488038277,0.0013880808369273483,-7.00150072
Bulgaria,355,BUL,1999.0,2,999.0,1.0,0.001001001001001001,0.0010227257021529705,-7.48652964
Bulgaria,355,BUL,1999.0,3,743.0,0.0,0.0,3.5883958129806227e-4,-8.340670396666667
Bulgaria,355,BUL,1999.0,4,826.0,0.0,0.0,3.6926003315372087e-4,-8.28531324
Bulgaria,355,BUL,2e3,1,843.0,2.0,0.002372479240806643,0.0017706098699497158,-6.931417353333333
Bulgaria,355,BUL,2e3,2,982.0,2.0,0.002036659877800407,0.0021095122534740413,-6.540794236666667
Bulgaria,355,BUL,2e3,3,891.0,0.0,0.0,4.143605389571096e-4,-8.152114523333333
Bulgaria,355,BUL,2e3,4,809.0,0.0,0.0,2.5722818175508003e-4,-8.650158003333333
Bulgaria,355,BUL,2001.0,1,880.0,0.0,0.0,2.385378783722673e-4,-8.68789451
Bulgaria,355,BUL,2001.0,2,720.0,0.0,0.0,3.957505076604762e-4,-8.289603496666667
Bulgaria,355,BUL,2001.0,3,545.0,1.0,0.001834862385321101,0.0010614327415143826,-7.333608813333333
Bulgaria,355,BUL,2001.0,4,592.0,0.0,0.0,6.715717044975544e-4,-7.775035653333333
Bulgaria,355,BUL,2002.0,1,500.0,0.0,0.0,4.390871999972828e-4,-8.157134526666667
Bulgaria,355,BUL,2002.0,2,422.0,0.0,0.0,4.414463410462046e-4,-8.11052671
Bulgaria,355,BUL,2002.0,3,327.0,0.0,0.0,5.622917159007704e-4,-7.8211851
Bulgaria,355,BUL,2002.0,4,216.0,0.0,0.0,7.104387965209995e-4,-7.640239043333334
Bulgaria,355,BUL,2003.0,1,199.0,0.0,0.0,0.0010168261820767833,-7.42055297
Bulgaria,355,BUL,2003.0,2,183.0,0.0,0.0,0.0012137268254451858,-7.218461843333333
Bulgaria,355,BUL,2003.0,3,129.0,0.0,0.0,0.0015512625401273277,-6.933324106666666
Bulgaria,355,BUL,2003.0,4,82.0,0.0,0.0,0.002408637339885088,-6.453952716666667
Bulgaria,355,BUL,2004.0,1,106.0,0.0,0.0,0.00666070991162839,-5.50915349
Bulgaria,355,BUL,2004.0,2,234.0,4.0,0.017094017094017096,0.01795580825311191,-4.365350100000001
Bulgaria,355,BUL,2004.0,3,260.0,7.0,0.026923076923076925,0.015676240994444205,-4.769426056666667
Bulgaria,355,BUL,2004.0,4,167.0,0.0,0.0,0.002811909623042579,-6.605290777333334
Burkina Faso,439,BFO,1990.0,1,11.0,0.0,0.0,0.020937237757363367,-4.332592999
Burkina Faso,439,BFO,1990.0,2,11.0,0.0,0.0,0.021749175927103608,-4.171457641
Burkina Faso,439,BFO,1990.0,3,4.0,0.0,0.0,0.024929779925429434,-4.0450496031666665
Burkina Faso,439,BFO,1990.0,4,9.0,0.0,0.0,0.018998928512515202,-4.29359447
Burkina Faso,439,BFO,1991.0,1,12.0,0.0,0.0,0.011935969228934066,-4.800226422333333
Burkina Faso,439,BFO,1991.0,2,31.0,0.0,0.0,0.007263420354435684,-5.275369773333333
Burkina Faso,439,BFO,1991.0,3,22.0,0.0,0.0,0.006624578918042626,-5.480173063333333
Burkina Faso,439,BFO,1991.0,4,53.0,0.0,0.0,0.006315773213694668,-5.50536656
Burkina Faso,439,BFO,1992.0,1,7.0,0.0,0.0,0.01005166135600285,-5.03504659
Burkina Faso,439,BFO,1992.0,2,18.0,0.0,0.0,0.015442217316983376,-4.553236343333333
Burkina Faso,439,BFO,1992.0,3,2.0,0.0,0.0,0.02432786149136452,-4.145296208666666
Burkina Faso,439,BFO,1992.0,4,11.0,0.0,0.0,0.023117713721971394,-4.141432421666666
Burkina Faso,439,BFO,1993.0,1,13.0,0.0,0.0,0.023195604154235654,-4.143180013333334
Burkina Faso,439,BFO,1993.0,2,20.0,1.0,0.05,0.04150172208381367,-3.457825391666667
Burkina Faso,439,BFO,1993.0,3,14.0,1.0,0.07142857142857142,0.050912376930385736,-3.3053935913333334
Burkina Faso,439,BFO,1993.0,4,15.0,0.0,0.0,0.01912247467906863,-4.3387101999999995
Burkina Faso,439,BFO,1994.0,1,16.0,0.0,0.0,0.01103713639305769,-4.83505911
Burkina Faso,439,BFO,1994.0,2,13.0,0.0,0.0,0.011986207412180663,-4.887897143333333
Burkina Faso,439,BFO,1994.0,3,24.0,0.0,0.0,0.0116417275085176,-4.878432243333333
Burkina Faso,439,BFO,1994.0,4,13.0,0.0,0.0,0.01668837178713774,-4.487809913333333
Burkina Faso,439,BFO,1995.0,1,52.0,1.0,0.019230769230769232,0.015058478052345094,-4.51959657
Burkina Faso,439,BFO,1995.0,2,20.0,0.0,0.0,0.009821876028714182,-4.95744981
Burkina Faso,439,BFO,1995.0,3,19.0,0.0,0.0,0.019983042189302733,-4.307869576666667
Burkina Faso,439,BFO,1995.0,4,13.0,1.0,0.07692307692307693,0.03344432456726063,-3.7783174120000003
Burkina Faso,439,BFO,1996.0,1,30.0,0.0,0.0,0.010570819173486247,-4.9121728000000004
Burkina Faso,439,BFO,1996.0,2,16.0,0.0,0.0,0.008854730111711413,-5.13177243
Burkina Faso,439,BFO,1996.0,3,12.0,0.0,0.0,0.009417867746988735,-5.00859627
Burkina Faso,439,BFO,1996.0,4,21.0,0.0,0.0,0.011021122349479762,-4.95168943
Burkina Faso,439,BFO,1997.0,1,25.0,1.0,0.04,0.02183738107920392,-4.225799197333333
Burkina Faso,439,BFO,1997.0,2,27.0,0.0,0.0,0.012717804684186672,-4.845805029
Burkina Faso,439,BFO,1997.0,3,50.0,0.0,0.0,0.005348002204437326,-5.62995657
Burkina Faso,439,BFO,1997.0,4,31.0,0.0,0.0,0.00511530619331239,-5.748447636666667
Burkina Faso,439,BFO,1998.0,1,15.0,0.0,0.0,0.007631670415505968,-5.45984859
Burkina Faso,439,BFO,1998.0,2,32.0,0.0,0.0,0.006120286885106598,-5.547917803333333
Burkina Faso,439,BFO,1998.0,3,20.0,0.0,0.0,0.007246092583162427,-5.308263869999999
Burkina Faso,439,BFO,1998.0,4,65.0,1.0,0.015384615384615385,0.012413715032780619,-4.7651930799999995
Burkina Faso,439,BFO,1999.0,1,27.0,0.0,0.0,0.014326968706962291,-4.601072303333334
Burkina Faso,439,BFO,1999.0,2,51.0,1.0,0.0196078431372549,0.020152676598364793,-4.218067333333333
Burkina Faso,439,BFO,1999.0,3,31.0,1.0,0.03225806451612903,0.021577605845208656,-4.192254035333333
Burkina Faso,439,BFO,1999.0,4,22.0,0.0,0.0,0.009930641169513837,-4.984831146666667
Burkina Faso,439,BFO,2e3,1,19.0,0.0,0.0,0.012035951186444868,-4.8457093166666665
Burkina Faso,439,BFO,2e3,2,30.0,1.0,0.03333333333333333,0.019978884435784914,-4.280683950666667
Burkina Faso,439,BFO,2e3,3,23.0,0.0,0.0,0.010940232942903678,-4.916781053333334
Burkina Faso,439,BFO,2e3,4,25.0,0.0,0.0,0.008262617362413287,-5.11582138
Burkina Faso,439,BFO,2001.0,1,20.0,0.0,0.0,0.017285148886075734,-4.505107842666667
Burkina Faso,439,BFO,2001.0,2,17.0,1.0,0.058823529411764705,0.030697340071114347,-3.854498041333333
Burkina Faso,439,BFO,2001.0,3,12.0,0.0,0.0,0.01706867407140573,-4.479507600333333
Burkina Faso,439,BFO,2001.0,4,9.0,0.0,0.0,0.015590157210853163,-4.535266966666667
Burkina Faso,439,BFO,2002.0,1,14.0,0.0,0.0,0.013762467633174326,-4.69856916
Burkina Faso,439,BFO,2002.0,2,15.0,0.0,0.0,0.01418817928086755,-4.666446956666666
Burkina Faso,439,BFO,2002.0,3,16.0,0.0,0.0,0.020934573647384772,-4.304345743666667
Burkina Faso,439,BFO,2002.0,4,4.0,0.0,0.0,0.08268942722373515,-2.87710323344
Burkina Faso,439,BFO,2003.0,1,7.0,2.0,0.2857142857142857,0.1698780001932374,-1.813949169361
Burkina Faso,439,BFO,2003.0,2,9.0,1.0,0.1111111111111111,0.07964778633482664,-2.8097421996666667
Burkina Faso,439,BFO,2003.0,3,11.0,0.0,0.0,0.02581872228896244,-4.232016706333333
Burkina Faso,439,BFO,2003.0,4,14.0,0.0,0.0,0.012292762649948582,-4.819316546666666
Burkina Faso,439,BFO,2004.0,1,23.0,0.0,0.0,0.007675369882106536,-5.252548836666667
Burkina Faso,439,BFO,2004.0,2,25.0,0.0,0.0,0.007384757114588583,-5.230441616666667
Burkina Faso,439,BFO,2004.0,3,41.0,0.0,0.0,0.007494381822456385,-5.300439776666667
Burkina Faso,439,BFO,2004.0,4,7.0,0.0,0.0,0.009666403667933973,-5.147871416666667
Burundi,516,BUI,1990.0,1,12.0,0.0,0.0,0.014600224673010215,-4.66346572
Burundi,516,BUI,1990.0,2,12.0,0.0,0.0,0.022053631976846913,-4.276182587666667
Burundi,516,BUI,1990.0,3,8.0,0.0,0.0,0.026159658684866742,-3.9694759473333336
Burundi,516,BUI,1990.0,4,4.0,0.0,0.0,0.03498487119862814,-3.6497511743333333
Burundi,516,BUI,1991.0,1,3.0,0.0,0.0,0.05021806077574739,-3.295405102933333
Burundi,516,BUI,1991.0,2,2.0,0.0,0.0,0.05158577475585753,-3.2248739743333332
Burundi,516,BUI,1991.0,3,5.0,0.0,0.0,0.059617154455457136,-3.0920023022433334
Burundi,516,BUI,1991.0,4,28.0,3.0,0.10714285714285714,0.0823449817918234,-2.7553147023199998
Burundi,516,BUI,1992.0,1,21.0,0.0,0.0,0.01971963189391467,-4.32904865
Burundi,516,BUI,1992.0,2,15.0,0.0,0.0,0.016921682352830016,-4.403611496666667
Burundi,516,BUI,1992.0,3,9.0,0.0,0.0,0.02057632376970149,-4.231582066666666
Burundi,516,BUI,1992.0,4,4.0,0.0,0.0,0.02942924313371458,-3.8283872166666666
Burundi,516,BUI,1993.0,1,6.0,0.0,0.0,0.02396707817952076,-4.04555595
Burundi,516,BUI,1993.0,2,16.0,0.0,0.0,0.014703839196242031,-4.624544789
Burundi,516,BUI,1993.0,3,18.0,0.0,0.0,0.012330281358458697,-4.689989926666667
Burundi,516,BUI,1993.0,4,170.0,2.0,0.011764705882352941,0.008144353229263518,-5.18373234
Burundi,516,BUI,1994.0,1,96.0,0.0,0.0,0.003671983198383062,-5.9285404066666665
Burundi,516,BUI,1994.0,2,80.0,1.0,0.0125,0.009095378539652066,-5.23171077
Burundi,516,BUI,1994.0,3,98.0,0.0,0.0,0.008581696360598311,-5.1045174399999995
Burundi,516,BUI,1994.0,4,100.0,3.0,0.03,0.022401658442602154,-4.059634906666666
Burundi,516,BUI,1995.0,1,172.0,5.0,0.029069767441860465,0.02189441537559518,-4.131945576666666
Burundi,516,BUI,1995.0,2,169.0,2.0,0.011834319526627219,0.014293175585873232,-4.5641414000000005
Burundi,516,BUI,1995.0,3,84.0,0.0,0.0,0.012067241774844202,-4.751343836666667
Burundi,516,BUI,1995.0,4,84.0,6.0,0.07142857142857142,0.05459621924332187,-3.088848227
Burundi,516,BUI,1996.0,1,108.0,1.0,0.009259259259259259,0.020660753024700534,-4.119391046666666
Burundi,516,BUI,1996.0,2,147.0,6.0,0.04081632653061224,0.032044177206978296,-3.8262212533333333
Burundi,516,BUI,1996.0,3,453.0,4.0,0.008830022075055188,0.009593633292740062,-5.08361381
Burundi,516,BUI,1996.0,4,124.0,0.0,0.0,0.006906133746524894,-5.296114453333334
Burundi,516,BUI,1997.0,1,69.0,1.0,0.014492753623188406,0.015966421079477162,-4.585909626666667
Burundi,516,BUI,1997.0,2,96.0,2.0,0.020833333333333332,0.020385152740300772,-4.16314485
Burundi,516,BUI,1997.0,3,144.0,2.0,0.013888888888888888,0.020395900509359233,-4.18829734
Burundi,516,BUI,1997.0,4,96.0,3.0,0.03125,0.031550263677905054,-3.678500958
Burundi,516,BUI,1998.0,1,129.0,3.0,0.023255813953488372,0.015790870374395128,-4.666521096666667
Burundi,516,BUI,1998.0,2,81.0,0.0,0.0,0.005023873953232235,-5.66776991
Burundi,516,BUI,1998.0,3,41.0,1.0,0.024390243902439025,0.014413634050321263,-4.751081363333333
Burundi,516,BUI,1998.0,4,32.0,0.0,0.0,0.008827857679688337,-5.059090836666667
Burundi,516,BUI,1999.0,1,30.0,0.0,0.0,0.006848802287171081,-5.367005673333334
Burundi,516,BUI,1999.0,2,51.0,0.0,0.0,0.011863766665452106,-4.9243715366666665
Burundi,516,BUI,1999.0,3,57.0,6.0,0.10526315789473684,0.07209671271728375,-2.844315726
Burundi,516,BUI,1999.0,4,48.0,0.0,0.0,0.018544496974266685,-4.21254241
Burundi,516,BUI,2e3,1,57.0,1.0,0.017543859649122806,0.012217505316484223,-4.791624686666666
Burundi,516,BUI,2e3,2,33.0,0.0,0.0,0.006509011937525492,-5.437943356666667
Burundi,516,BUI,2e3,3,95.0,1.0,0.010526315789473684,0.009703431660624692,-5.0450456133333335
Burundi,516,BUI,2e3,4,28.0,1.0,0.03571428571428571,0.025239718610339544,-4.074380689
Burundi,516,BUI,2001.0,1,66.0,1.0,0.015151515151515152,0.018772977095492572,-4.251061186666667
Burundi,516,BUI,2001.0,2,93.0,2.0,0.021505376344086023,0.020777710722687876,-4.250821831333333
Burundi,516,BUI,2001.0,3,46.0,0.0,0.0,0.016668076629307416,-4.434356143333333
Burundi,516,BUI,2001.0,4,81.0,2.0,0.024691358024691357,0.02397228988948436,-4.1249735476666665
Burundi,516,BUI,2002.0,1,52.0,2.0,0.038461538461538464,0.03988257673120266,-3.5165587156666667
Burundi,516,BUI,2002.0,2,39.0,2.0,0.05128205128205128,0.05724785891187248,-3.046580032
Burundi,516,BUI,2002.0,3,71.0,6.0,0.08450704225352113,0.07706113000093825,-2.7121661115999998
Burundi,516,BUI,2002.0,4,66.0,4.0,0.06060606060606061,0.05252916797023276,-3.0841928053333336
Burundi,516,BUI,2003.0,1,57.0,3.0,0.05263157894736842,0.054782374428784086,-3.1064153316333334
Burundi,516,BUI,2003.0,2,38.0,1.0,0.02631578947368421,0.04471743055627901,-3.426663251
Burundi,516,BUI,2003.0,3,77.0,7.0,0.09090909090909091,0.0675558078068007,-2.8868320754666668
Burundi,516,BUI,2003.0,4,77.0,0.0,0.0,0.014201724053361743,-4.60428751
Burundi,516,BUI,2004.0,1,63.0,2.0,0.031746031746031744,0.02907990116657963,-3.941752457666667
Burundi,516,BUI,2004.0,2,49.0,0.0,0.0,0.010230598754369229,-5.063086416666667
Burundi,516,BUI,2004.0,3,75.0,0.0,0.0,0.00434070477095069,-5.918498923333334
Burundi,516,BUI,2004.0,4,35.0,0.0,0.0,0.003647928225553745,-6.07990212
Cabo Verde,402,CAP,1990.0,1,19.0,0.0,0.0,0.019230379922411923,-4.355659576666667
Cabo Verde,402,CAP,1990.0,2,3.0,0.0,0.0,0.05548326617965381,-3.274298806
Cabo Verde,402,CAP,1990.0,3,4.0,0.0,0.0,0.06680760837552623,-3.0216698909333335
Cabo Verde,402,CAP,1990.0,4,0.0,0.0,NaN,0.05301093858064442,-3.275355086533333
Cabo Verde,402,CAP,1991.0,1,18.0,0.0,0.0,0.03284116591455644,-3.7255084873333333
Cabo Verde,402,CAP,1991.0,2,2.0,0.0,0.0,0.04514598736988774,-3.4742502246666667
Cabo Verde,402,CAP,1991.0,3,10.0,0.0,0.0,0.040209759639708964,-3.5713789263333333
Cabo Verde,402,CAP,1991.0,4,5.0,0.0,0.0,0.048714115666594296,-3.2663798826666666
Cabo Verde,402,CAP,1992.0,1,0.0,0.0,NaN,0.0783918359532502,-2.7987240378666667
Cabo Verde,402,CAP,1992.0,2,1.0,0.0,0.0,0.08720367743953301,-2.7532595572466665
Cabo Verde,402,CAP,1992.0,3,3.0,0.0,0.0,0.06535321798661713,-3.0042528973000002
Cabo Verde,402,CAP,1992.0,4,7.0,0.0,0.0,0.048056771678995226,-3.3181042696666667
Cabo Verde,402,CAP,1993.0,1,4.0,0.0,0.0,0.06294397226670659,-3.057959820933333
Cabo Verde,402,CAP,1993.0,2,0.0,0.0,NaN,0.10070473676231477,-2.4657589943
Cabo Verde,402,CAP,1993.0,3,2.0,0.0,0.0,0.11547087676442538,-2.3157927376800003
Cabo Verde,402,CAP,1993.0,4,2.0,0.0,0.0,0.10294206989811958,-2.47190836307
Cabo Verde,402,CAP,1994.0,1,2.0,0.0,0.0,0.08393096419899947,-2.7353538438333334
Cabo Verde,402,CAP,1994.0,2,2.0,0.0,0.0,0.06949333707654043,-2.969369169366667
Cabo Verde,402,CAP,1994.0,3,3.0,0.0,0.0,0.05071436685327723,-3.293114588
Cabo Verde,402,CAP,1994.0,4,7.0,0.0,0.0,0.03753124113167964,-3.6197400013333336
Cabo Verde,402,CAP,1995.0,1,5.0,0.0,0.0,0.03403220909599694,-3.6950736176666665
Cabo Verde,402,CAP,1995.0,2,8.0,0.0,0.0,0.033739946267696296,-3.80812016656
Cabo Verde,402,CAP,1995.0,3,7.0,0.0,0.0,0.0356263115114792,-3.739004111
Cabo Verde,402,CAP,1995.0,4,9.0,0.0,0.0,0.02799020294300882,-3.9115196696666668
Cabo Verde,402,CAP,1996.0,1,8.0,0.0,0.0,0.03311587727210286,-3.7868347805333333
Cabo Verde,402,CAP,1996.0,2,2.0,0.0,0.0,0.05306429460570351,-3.2291276152666666
Cabo Verde,402,CAP,1996.0,3,1.0,0.0,0.0,0.07007077728293742,-2.9637749186233333
Cabo Verde,402,CAP,1996.0,4,7.0,0.0,0.0,0.05360534087494993,-3.258909141566667
Cabo Verde,402,CAP,1997.0,1,6.0,0.0,0.0,0.05090438313456305,-3.3798289507
Cabo Verde,402,CAP,1997.0,2,1.0,0.0,0.0,0.08169762953093472,-2.722244218303333
Cabo Verde,402,CAP,1997.0,3,1.0,0.0,0.0,0.0996205631124504,-2.5362404178333335
Cabo Verde,402,CAP,1997.0,4,2.0,0.0,0.0,0.07942394065401635,-2.7874355584
Cabo Verde,402,CAP,1998.0,1,7.0,0.0,0.0,0.05613065235615082,-3.1660799636666668
Cabo Verde,402,CAP,1998.0,2,2.0,0.0,0.0,0.048689126777280003,-3.3750824129666666
Cabo Verde,402,CAP,1998.0,3,19.0,0.0,0.0,0.032324306543817516,-3.733061683333333
Cabo Verde,402,CAP,1998.0,4,0.0,0.0,NaN,0.08419648412176028,-2.7835276436666665
Cabo Verde,402,CAP,1999.0,1,1.0,0.0,0.0,0.11012838759763305,-2.3721109150666666
Cabo Verde,402,CAP,1999.0,2,3.0,0.0,0.0,0.088554183067277,-2.602684036
Cabo Verde,402,CAP,1999.0,3,2.0,0.0,0.0,0.07377587695508922,-2.8100637398
Cabo Verde,402,CAP,1999.0,4,7.0,0.0,0.0,0.07409464171480645,-2.827583683333333
Cabo Verde,402,CAP,2e3,1,1.0,0.0,0.0,0.24280865403233493,-1.39628319996046
Cabo Verde,402,CAP,2e3,2,2.0,1.0,0.5,0.35984878016872535,-0.6863259204556666
Cabo Verde,402,CAP,2e3,3,0.0,0.0,NaN,0.20084431106882902,-1.6894188994633332
Cabo Verde,402,CAP,2e3,4,1.0,0.0,0.0,0.08343793839696807,-2.7513832945333334
Cabo Verde,402,CAP,2001.0,1,19.0,0.0,0.0,0.040473300105187265,-3.4990094423333336
Cabo Verde,402,CAP,2001.0,2,0.0,0.0,NaN,0.08546649631135707,-2.6493355100000002
Cabo Verde,402,CAP,2001.0,3,2.0,0.0,0.0,0.13000855891287788,-2.20732302613
Cabo Verde,402,CAP,2001.0,4,1.0,0.0,0.0,0.16239343427239797,-1.8580112887533333
Cabo Verde,402,CAP,2002.0,1,1.0,0.0,0.0,0.1813583155654171,-1.7429083686393
Cabo Verde,402,CAP,2002.0,2,1.0,0.0,0.0,0.1798204003391695,-1.75178995339
Cabo Verde,402,CAP,2002.0,3,0.0,0.0,NaN,0.16077517092748006,-1.9219724706
Cabo Verde,402,CAP,2002.0,4,4.0,0.0,0.0,0.12030126785815605,-2.2803547311333334
Cabo Verde,402,CAP,2003.0,1,1.0,0.0,0.0,0.15742677437222238,-1.9465498006033333
Cabo Verde,402,CAP,2003.0,2,0.0,0.0,NaN,0.22295766823313953,-1.447889659901
Cabo Verde,402,CAP,2003.0,3,2.0,0.0,0.0,0.2106471203811817,-1.52767001747
Cabo Verde,402,CAP,2003.0,4,0.0,0.0,NaN,0.31675881558855745,-0.9273696931616666
Cabo Verde,402,CAP,2004.0,1,0.0,0.0,NaN,0.34363609849586324,-0.7692936953293333
Cabo Verde,402,CAP,2004.0,2,1.0,0.0,0.0,0.24229005028412665,-1.3293335005927667
Cabo Verde,402,CAP,2004.0,3,1.0,0.0,0.0,0.19911389248292605,-1.62698036161
Cabo Verde,402,CAP,2004.0,4,1.0,0.0,0.0,0.2052140413235176,-1.586093451625
Cambodia,811,CAM,1990.0,1,152.0,3.0,0.019736842105263157,0.02400651786121021,-4.008762208333334
Cambodia,811,CAM,1990.0,2,157.0,4.0,0.025477707006369428,0.021620369702832196,-4.108744733333333
Cambodia,811,CAM,1990.0,3,254.0,4.0,0.015748031496062992,0.015249381610731047,-4.44629996
Cambodia,811,CAM,1990.0,4,112.0,0.0,0.0,0.005371305105309294,-5.6724416699999995
Cambodia,811,CAM,1991.0,1,87.0,0.0,0.0,0.0027892358426427604,-6.318576439999999
Cambodia,811,CAM,1991.0,2,146.0,0.0,0.0,0.002293463307257094,-6.4813688633333335
Cambodia,811,CAM,1991.0,3,134.0,1.0,0.007462686567164179,0.007267576547939607,-5.269132526666667
Cambodia,811,CAM,1991.0,4,392.0,5.0,0.012755102040816327,0.010911308695303922,-4.711411256666667
Cambodia,811,CAM,1992.0,1,258.0,1.0,0.003875968992248062,0.005253978056393313,-5.6390049
Cambodia,811,CAM,1992.0,2,192.0,1.0,0.005208333333333333,0.00407952457664134,-5.86073807
Cambodia,811,CAM,1992.0,3,220.0,0.0,0.0,0.0022114042599039136,-6.466516753333333
Cambodia,811,CAM,1992.0,4,232.0,1.0,0.004310344827586207,0.00313680891687103,-6.1226610500000005
Cambodia,811,CAM,1993.0,1,270.0,2.0,0.007407407407407408,0.00836876932563939,-5.23335821
Cambodia,811,CAM,1993.0,2,521.0,10.0,0.019193857965451054,0.02002927233449216,-4.060813586666667
Cambodia,811,CAM,1993.0,3,394.0,6.0,0.015228426395939087,0.017084428256007096,-4.261183223333333
Cambodia,811,CAM,1993.0,4,246.0,5.0,0.02032520325203252,0.022420393520866385,-3.947389443333333
Cambodia,811,CAM,1994.0,1,354.0,9.0,0.025423728813559324,0.024428823230420376,-3.8670133200000003
Cambodia,811,CAM,1994.0,2,411.0,14.0,0.0340632603406326,0.03203717750574483,-3.5684821566666667
Cambodia,811,CAM,1994.0,3,427.0,8.0,0.01873536299765808,0.01875822997322861,-4.165049686666666
Cambodia,811,CAM,1994.0,4,384.0,1.0,0.0026041666666666665,0.004555720740172966,-5.768930133333333
Cambodia,811,CAM,1995.0,1,384.0,0.0,0.0,0.0030236266574834056,-6.142232323333333
Cambodia,811,CAM,1995.0,2,332.0,8.0,0.024096385542168676,0.023688177586222263,-4.039115316666667
Cambodia,811,CAM,1995.0,3,458.0,5.0,0.010917030567685589,0.01157148957724907,-4.750799056666667
Cambodia,811,CAM,1995.0,4,386.0,3.0,0.007772020725388601,0.008377197492262034,-5.08424896
Cambodia,811,CAM,1996.0,1,380.0,7.0,0.018421052631578946,0.017367452961653776,-4.256016346666667
Cambodia,811,CAM,1996.0,2,310.0,1.0,0.0032258064516129032,0.004771494778866123,-5.7288054299999995
Cambodia,811,CAM,1996.0,3,363.0,0.0,0.0,0.0031148934223496688,-6.12814865
Cambodia,811,CAM,1996.0,4,327.0,8.0,0.024464831804281346,0.021292852375342432,-4.042922669999999
Cambodia,811,CAM,1997.0,1,327.0,4.0,0.012232415902140673,0.013104404001763293,-4.67384155
Cambodia,811,CAM,1997.0,2,474.0,4.0,0.008438818565400843,0.007599075534639276,-5.258489606666666
Cambodia,811,CAM,1997.0,3,1035.0,14.0,0.01352657004830918,0.015560482587086326,-4.29088822
Cambodia,811,CAM,1997.0,4,371.0,5.0,0.013477088948787063,0.012747059563007137,-4.58271705
Cambodia,811,CAM,1998.0,1,443.0,4.0,0.009029345372460496,0.010314002129134081,-4.779039513333333
Cambodia,811,CAM,1998.0,2,448.0,5.0,0.011160714285714286,0.011459642443054195,-4.671449363333333
Cambodia,811,CAM,1998.0,3,468.0,9.0,0.019230769230769232,0.01749792355813471,-4.220171856666667
Cambodia,811,CAM,1998.0,4,420.0,0.0,0.0,0.0032582947216143084,-6.1375272
Cambodia,811,CAM,1999.0,1,422.0,2.0,0.004739336492890996,0.004996057741524322,-5.688876216666666
Cambodia,811,CAM,1999.0,2,248.0,3.0,0.012096774193548387,0.009901647479638618,-4.95802822
Cambodia,811,CAM,1999.0,3,239.0,1.0,0.0041841004184100415,0.00543758495899646,-5.522229826666667
Cambodia,811,CAM,1999.0,4,216.0,1.0,0.004629629629629629,0.005988367776514043,-5.481762483333333
Cambodia,811,CAM,2e3,1,201.0,1.0,0.004975124378109453,0.00646444602742529,-5.3476845299999995
Cambodia,811,CAM,2e3,2,153.0,2.0,0.013071895424836602,0.00820070629128226,-5.245355829999999
Cambodia,811,CAM,2e3,3,202.0,0.0,0.0,0.0035323055040451814,-6.003574303333333
Cambodia,811,CAM,2e3,4,140.0,5.0,0.03571428571428571,0.025774530212286442,-3.98952529
Cambodia,811,CAM,2001.0,1,135.0,0.0,0.0,0.005734976998035355,-5.5712415066666665
Cambodia,811,CAM,2001.0,2,137.0,1.0,0.0072992700729927005,0.005835249302094064,-5.625929823333333
Cambodia,811,CAM,2001.0,3,193.0,1.0,0.0051813471502590676,0.006258758059197833,-5.47768004
Cambodia,811,CAM,2001.0,4,105.0,0.0,0.0,0.004779620630547569,-5.641187836666667
Cambodia,811,CAM,2002.0,1,190.0,1.0,0.005263157894736842,0.004148849815829112,-5.997181436666667
Cambodia,811,CAM,2002.0,2,112.0,0.0,0.0,0.002098737404428727,-6.585621636666667
Cambodia,811,CAM,2002.0,3,99.0,0.0,0.0,0.0021561260785682196,-6.500376036666667
Cambodia,811,CAM,2002.0,4,66.0,0.0,0.0,0.004856359628796207,-5.73795797
Cambodia,811,CAM,2003.0,1,147.0,2.0,0.013605442176870748,0.019331959358280353,-4.261324815333333
