country_name,ccode,stateabb,date,year,quarter,month,n_events,n_dissent_events,frac_dissent_events,pi,eta
Costa Rica,94,COS,2001-12-01,2001.0,4,12.0,2.0,0.0,0.0,0.009244914992285101,-5.01320736
Costa Rica,94,COS,2002-01-01,2002.0,1,1.0,15.0,0.0,0.0,0.005984475443775023,-5.46236161
Costa Rica,94,COS,2002-02-01,2002.0,1,2.0,15.0,0.0,0.0,0.006029473447427125,-5.55888097
Costa Rica,94,COS,2002-03-01,2002.0,1,3.0,10.0,0.0,0.0,0.005468843483291048,-5.69568404
Costa Rica,94,COS,2002-04-01,2002.0,2,4.0,23.0,0.0,0.0,0.005350196699850671,-5.53808205
Costa Rica,94,COS,2002-05-01,2002.0,2,5.0,18.0,0.0,0.0,0.0041295647307129785,-5.75463443
Costa Rica,94,COS,2002-06-01,2002.0,2,6.0,8.0,0.0,0.0,0.005498659688434256,-5.48599735
Costa Rica,94,COS,2002-07-01,2002.0,3,7.0,8.0,0.0,0.0,0.006478405552532205,-5.37758674
Costa Rica,94,COS,2002-08-01,2002.0,3,8.0,9.0,0.0,0.0,0.00881559887341062,-5.03113365
Costa Rica,94,COS,2002-09-01,2002.0,3,9.0,5.0,0.0,0.0,0.012793741409830403,-4.77554631
Costa Rica,94,COS,2002-10-01,2002.0,4,10.0,4.0,0.0,0.0,0.016136273764115035,-4.41565481
Costa Rica,94,COS,2002-11-01,2002.0,4,11.0,15.0,1.0,0.06666666666666667,0.03163067248094746,-3.768515267
Costa Rica,94,COS,2002-12-01,2002.0,4,12.0,4.0,0.0,0.0,0.018858266905737796,-4.26420944
Costa Rica,94,COS,2003-01-01,2003.0,1,1.0,14.0,0.0,0.0,0.013219408363586472,-4.70032902
Costa Rica,94,COS,2003-02-01,2003.0,1,2.0,3.0,0.0,0.0,0.013209549376444675,-4.76909355
Costa Rica,94,COS,2003-03-01,2003.0,1,3.0,11.0,0.0,0.0,0.011610173244074434,-4.82317715
Costa Rica,94,COS,2003-04-01,2003.0,2,4.0,6.0,0.0,0.0,0.013522821087629568,-4.69289852
Costa Rica,94,COS,2003-05-01,2003.0,2,5.0,4.0,0.0,0.0,0.01050445927683509,-4.82829255
Costa Rica,94,COS,2003-06-01,2003.0,2,6.0,5.0,0.0,0.0,0.016040703051061606,-4.48311348
Costa Rica,94,COS,2003-07-01,2003.0,3,7.0,0.0,0.0,0.0,0.01870440655236654,-4.33233533
Costa Rica,94,COS,2003-08-01,2003.0,3,8.0,0.0,0.0,0.0,0.02096435253558286,-4.279807559
Costa Rica,94,COS,2003-09-01,2003.0,3,9.0,6.0,0.0,0.0,0.01598534888309119,-4.556407696
Costa Rica,94,COS,2003-10-01,2003.0,4,10.0,0.0,0.0,0.0,0.022698659170443104,-4.21707801
Costa Rica,94,COS,2003-11-01,2003.0,4,11.0,5.0,0.0,0.0,0.016280554776416545,-4.49787791
Costa Rica,94,COS,2003-12-01,2003.0,4,12.0,5.0,0.0,0.0,0.0142511961552523,-4.68647536
Costa Rica,94,COS,2004-01-01,2004.0,1,1.0,8.0,0.0,0.0,0.01239683589659398,-4.75471174
Costa Rica,94,COS,2004-02-01,2004.0,1,2.0,6.0,0.0,0.0,0.010896357262868283,-4.8453062
Costa Rica,94,COS,2004-03-01,2004.0,1,3.0,3.0,0.0,0.0,0.012119731990607787,-4.86624738
Costa Rica,94,COS,2004-04-01,2004.0,2,4.0,1.0,0.0,0.0,0.008885364366277173,-5.07090477
Costa Rica,94,COS,2004-05-01,2004.0,2,5.0,4.0,0.0,0.0,0.008939040090112255,-5.08104722
Costa Rica,94,COS,2004-06-01,2004.0,2,6.0,8.0,0.0,0.0,0.006672421288454666,-5.32783937
Costa Rica,94,COS,2004-07-01,2004.0,3,7.0,30.0,0.0,0.0,0.005798536047687666,-5.55241177
Costa Rica,94,COS,2004-08-01,2004.0,3,8.0,4.0,0.0,0.0,0.006256771846787481,-5.58216827
Costa Rica,94,COS,2004-09-01,2004.0,3,9.0,8.0,0.0,0.0,0.0045011663561645545,-5.84838345
Costa Rica,94,COS,2004-10-01,2004.0,4,10.0,20.0,0.0,0.0,0.005391042807534524,-5.72953464
Costa Rica,94,COS,2004-11-01,2004.0,4,11.0,17.0,0.0,0.0,0.0053035462542757525,-5.59951462
Costa Rica,94,COS,2004-12-01,2004.0,4,12.0,3.0,0.0,0.0,0.007793924089011477,-5.835109798
Panama,95,PAN,1990-01-01,1990.0,1,1.0,204.0,0.0,0.0,0.0011252725052429222,-7.47471003
Panama,95,PAN,1990-02-01,1990.0,1,2.0,37.0,0.0,0.0,0.0011491220394934372,-7.26144602
Panama,95,PAN,1990-03-01,1990.0,1,3.0,68.0,0.0,0.0,0.0011206066353827288,-7.07480315
Panama,95,PAN,1990-04-01,1990.0,2,4.0,34.0,0.0,0.0,0.002084507728063531,-6.52070121
Panama,95,PAN,1990-05-01,1990.0,2,5.0,30.0,0.0,0.0,0.0030925935681441713,-6.30048223
Panama,95,PAN,1990-06-01,1990.0,2,6.0,36.0,0.0,0.0,0.005417649092042926,-5.62517169
Panama,95,PAN,1990-07-01,1990.0,3,7.0,24.0,1.0,0.041666666666666664,0.008073170852799379,-5.10155932
Panama,95,PAN,1990-08-01,1990.0,3,8.0,22.0,0.0,0.0,0.005670295135716017,-5.4700925400000004
Panama,95,PAN,1990-09-01,1990.0,3,9.0,31.0,0.0,0.0,0.0030449331949556836,-6.11207845
Panama,95,PAN,1990-10-01,1990.0,4,10.0,32.0,0.0,0.0,0.0029820891228655158,-6.24414852
Panama,95,PAN,1990-11-01,1990.0,4,11.0,25.0,0.0,0.0,0.003241208659480135,-6.11921489
Panama,95,PAN,1990-12-01,1990.0,4,12.0,49.0,0.0,0.0,0.0037870289953365077,-5.96827938
Panama,95,PAN,1991-01-01,1991.0,1,1.0,26.0,0.0,0.0,0.003112955908460233,-6.16214136
Panama,95,PAN,1991-02-01,1991.0,1,2.0,17.0,0.0,0.0,0.006579768135166378,-5.36138475
Panama,95,PAN,1991-03-01,1991.0,1,3.0,28.0,0.0,0.0,0.008171451448027727,-5.06739279
Panama,95,PAN,1991-04-01,1991.0,2,4.0,35.0,1.0,0.02857142857142857,0.022636108457272205,-4.04647159
Panama,95,PAN,1991-05-01,1991.0,2,5.0,20.0,0.0,0.0,0.03110529615511602,-3.868772453
Panama,95,PAN,1991-06-01,1991.0,2,6.0,28.0,3.0,0.10714285714285714,0.05683647204299261,-2.976205712
Panama,95,PAN,1991-07-01,1991.0,3,7.0,25.0,1.0,0.04,0.03240076405435867,-3.60190962
Panama,95,PAN,1991-08-01,1991.0,3,8.0,14.0,0.0,0.0,0.016155796476488047,-4.49280822
Panama,95,PAN,1991-09-01,1991.0,3,9.0,40.0,0.0,0.0,0.007758636516228174,-5.35652967
Panama,95,PAN,1991-10-01,1991.0,4,10.0,29.0,0.0,0.0,0.006463885549936711,-5.3590788
Panama,95,PAN,1991-11-01,1991.0,4,11.0,9.0,0.0,0.0,0.006309388929298899,-5.48116349
Panama,95,PAN,1991-12-01,1991.0,4,12.0,10.0,0.0,0.0,0.009856482952691339,-4.92137529
Panama,95,PAN,1992-01-01,1992.0,1,1.0,17.0,0.0,0.0,0.009053571597456333,-5.00537896
Panama,95,PAN,1992-02-01,1992.0,1,2.0,32.0,1.0,0.03125,0.014526591790775954,-4.41481078
Panama,95,PAN,1992-03-01,1992.0,1,3.0,17.0,0.0,0.0,0.014541105826496063,-4.53986641
Panama,95,PAN,1992-04-01,1992.0,2,4.0,23.0,0.0,0.0,0.016283244463642935,-4.48586214
Panama,95,PAN,1992-05-01,1992.0,2,5.0,37.0,2.0,0.05405405405405406,0.02488389051665228,-3.86176288
Panama,95,PAN,1992-06-01,1992.0,2,6.0,39.0,0.0,0.0,0.008924665135552326,-4.96316997
Panama,95,PAN,1992-07-01,1992.0,3,7.0,26.0,0.0,0.0,0.008011555781755353,-5.21333185
Panama,95,PAN,1992-08-01,1992.0,3,8.0,24.0,0.0,0.0,0.004992465018568111,-5.78441625
Panama,95,PAN,1992-09-01,1992.0,3,9.0,21.0,0.0,0.0,0.006004375597034989,-5.52533861
Panama,95,PAN,1992-10-01,1992.0,4,10.0,11.0,0.0,0.0,0.006900874760656477,-5.45801928
Panama,95,PAN,1992-11-01,1992.0,4,11.0,9.0,0.0,0.0,0.0072592264512862424,-5.34149917
Panama,95,PAN,1992-12-01,1992.0,4,12.0,28.0,0.0,0.0,0.008612629113585657,-5.06485037
Panama,95,PAN,1993-01-01,1993.0,1,1.0,29.0,1.0,0.034482758620689655,0.019714002637141036,-4.16895841
Panama,95,PAN,1993-02-01,1993.0,1,2.0,35.0,1.0,0.02857142857142857,0.016059318002866283,-4.35688537
Panama,95,PAN,1993-03-01,1993.0,1,3.0,14.0,0.0,0.0,0.009957102795935119,-4.98353042
Panama,95,PAN,1993-04-01,1993.0,2,4.0,24.0,0.0,0.0,0.005066225881048469,-5.66339213
Panama,95,PAN,1993-05-01,1993.0,2,5.0,28.0,0.0,0.0,0.0048242377708220124,-5.81840818
Panama,95,PAN,1993-06-01,1993.0,2,6.0,29.0,0.0,0.0,0.002765842891448011,-6.2241108
Panama,95,PAN,1993-07-01,1993.0,3,7.0,25.0,0.0,0.0,0.0024629298074701845,-6.29369316
Panama,95,PAN,1993-08-01,1993.0,3,8.0,39.0,0.0,0.0,0.0030635764758856544,-6.11927067
Panama,95,PAN,1993-09-01,1993.0,3,9.0,32.0,0.0,0.0,0.0036171464578220068,-5.93222213
Panama,95,PAN,1993-10-01,1993.0,4,10.0,31.0,0.0,0.0,0.004454496325508802,-5.64658586
Panama,95,PAN,1993-11-01,1993.0,4,11.0,31.0,1.0,0.03225806451612903,0.010295900976055919,-4.86684358
Panama,95,PAN,1993-12-01,1993.0,4,12.0,40.0,0.0,0.0,0.006696359184317969,-5.38243771
Panama,95,PAN,1994-01-01,1994.0,1,1.0,28.0,0.0,0.0,0.004954593581452714,-5.66213363
Panama,95,PAN,1994-02-01,1994.0,1,2.0,39.0,0.0,0.0,0.005772280233318028,-5.56701644
Panama,95,PAN,1994-03-01,1994.0,1,3.0,39.0,1.0,0.02564102564102564,0.008447215598419206,-5.17152592
Panama,95,PAN,1994-04-01,1994.0,2,4.0,52.0,0.0,0.0,0.004420327873364432,-5.88907193
Panama,95,PAN,1994-05-01,1994.0,2,5.0,47.0,0.0,0.0,0.00290158578232343,-6.28213308
Panama,95,PAN,1994-06-01,1994.0,2,6.0,32.0,0.0,0.0,0.002196486367727083,-6.59643277
Panama,95,PAN,1994-07-01,1994.0,3,7.0,48.0,0.0,0.0,0.0015444149814170952,-6.83532958
Panama,95,PAN,1994-08-01,1994.0,3,8.0,43.0,0.0,0.0,0.001967782349518246,-6.7930066
Panama,95,PAN,1994-09-01,1994.0,3,9.0,54.0,0.0,0.0,0.0019839435774453673,-6.69513096
Panama,95,PAN,1994-10-01,1994.0,4,10.0,59.0,0.0,0.0,0.001474389662459003,-7.01372251
Panama,95,PAN,1994-11-01,1994.0,4,11.0,32.0,0.0,0.0,0.0016406041076962477,-6.73015713
Panama,95,PAN,1994-12-01,1994.0,4,12.0,29.0,0.0,0.0,0.001777060977727724,-6.83105202
Panama,95,PAN,1995-01-01,1995.0,1,1.0,44.0,0.0,0.0,0.002179632670339163,-6.47625923
Panama,95,PAN,1995-02-01,1995.0,1,2.0,23.0,0.0,0.0,0.0028596569096007328,-6.25372718
Panama,95,PAN,1995-03-01,1995.0,1,3.0,14.0,0.0,0.0,0.003334408065802928,-6.11222375
Panama,95,PAN,1995-04-01,1995.0,2,4.0,9.0,0.0,0.0,0.005736851108437245,-5.61477186
Panama,95,PAN,1995-05-01,1995.0,2,5.0,24.0,0.0,0.0,0.004975561923088532,-5.69662654
Panama,95,PAN,1995-06-01,1995.0,2,6.0,6.0,0.0,0.0,0.011696591801464777,-5.01633548
Panama,95,PAN,1995-07-01,1995.0,3,7.0,12.0,0.0,0.0,0.014837785380063034,-4.51111469
Panama,95,PAN,1995-08-01,1995.0,3,8.0,34.0,2.0,0.058823529411764705,0.03389178205804763,-3.6104866
Panama,95,PAN,1995-09-01,1995.0,3,9.0,23.0,0.0,0.0,0.01292793050779911,-4.67811519
Panama,95,PAN,1995-10-01,1995.0,4,10.0,33.0,0.0,0.0,0.010371451636668038,-4.90799513
Panama,95,PAN,1995-11-01,1995.0,4,11.0,38.0,1.0,0.02631578947368421,0.013826805190817398,-4.55073053
Panama,95,PAN,1995-12-01,1995.0,4,12.0,27.0,0.0,0.0,0.006248896851219942,-5.37262691
Panama,95,PAN,1996-01-01,1996.0,1,1.0,25.0,0.0,0.0,0.004221722585299199,-5.80005069
Panama,95,PAN,1996-02-01,1996.0,1,2.0,24.0,0.0,0.0,0.003383819712591262,-5.98020301
Panama,95,PAN,1996-03-01,1996.0,1,3.0,30.0,0.0,0.0,0.0030500449298292817,-6.18414984
Panama,95,PAN,1996-04-01,1996.0,2,4.0,40.0,0.0,0.0,0.0025534982177619343,-6.24511031
Panama,95,PAN,1996-05-01,1996.0,2,5.0,40.0,0.0,0.0,0.003673799538780768,-5.95539207
Panama,95,PAN,1996-06-01,1996.0,2,6.0,59.0,0.0,0.0,0.004822930825064774,-5.64160702
Panama,95,PAN,1996-07-01,1996.0,3,7.0,50.0,1.0,0.02,0.011294599428729735,-4.89573412
Panama,95,PAN,1996-08-01,1996.0,3,8.0,47.0,0.0,0.0,0.013688181251051994,-4.68833097
Panama,95,PAN,1996-09-01,1996.0,3,9.0,48.0,1.0,0.020833333333333332,0.018478475692431457,-4.24542003
Panama,95,PAN,1996-10-01,1996.0,4,10.0,41.0,3.0,0.07317073170731707,0.04287446938558729,-3.29018608
Panama,95,PAN,1996-11-01,1996.0,4,11.0,43.0,0.0,0.0,0.012849575914082709,-4.59717172
Panama,95,PAN,1996-12-01,1996.0,4,12.0,27.0,0.0,0.0,0.007880341553364202,-5.18923056
Panama,95,PAN,1997-01-01,1997.0,1,1.0,37.0,0.0,0.0,0.005580969536869795,-5.47212174
Panama,95,PAN,1997-02-01,1997.0,1,2.0,32.0,0.0,0.0,0.007648825539939515,-5.29272503
Panama,95,PAN,1997-03-01,1997.0,1,3.0,33.0,1.0,0.030303030303030304,0.007791407868272695,-5.12265763
Panama,95,PAN,1997-04-01,1997.0,2,4.0,55.0,0.0,0.0,0.005323914191447762,-5.56247297
Panama,95,PAN,1997-05-01,1997.0,2,5.0,54.0,0.0,0.0,0.003458804120618973,-6.02357122
Panama,95,PAN,1997-06-01,1997.0,2,6.0,22.0,0.0,0.0,0.004428221611707967,-5.83190019
Panama,95,PAN,1997-07-01,1997.0,3,7.0,48.0,0.0,0.0,0.005426636725200771,-5.53320783
Panama,95,PAN,1997-08-01,1997.0,3,8.0,29.0,0.0,0.0,0.008044300728641204,-5.24133281
Panama,95,PAN,1997-09-01,1997.0,3,9.0,51.0,2.0,0.0392156862745098,0.020532066999735064,-4.07383598
Panama,95,PAN,1997-10-01,1997.0,4,10.0,66.0,0.0,0.0,0.011820638758785525,-4.67600745
Panama,95,PAN,1997-11-01,1997.0,4,11.0,50.0,2.0,0.04,0.024809553454965834,-3.90495183
Panama,95,PAN,1997-12-01,1997.0,4,12.0,47.0,1.0,0.02127659574468085,0.015652324314824453,-4.38577456
Panama,95,PAN,1998-01-01,1998.0,1,1.0,48.0,0.0,0.0,0.006172970151181579,-5.37382387
Panama,95,PAN,1998-02-01,1998.0,1,2.0,34.0,0.0,0.0,0.005325880547818845,-5.48116144
Panama,95,PAN,1998-03-01,1998.0,1,3.0,44.0,0.0,0.0,0.0031588826221985267,-6.09717356
Panama,95,PAN,1998-04-01,1998.0,2,4.0,42.0,0.0,0.0,0.003365728628332126,-6.00800984
Panama,95,PAN,1998-05-01,1998.0,2,5.0,31.0,0.0,0.0,0.005546368584211505,-5.47519148
Panama,95,PAN,1998-06-01,1998.0,2,6.0,48.0,1.0,0.020833333333333332,0.007575969002935941,-5.13493206
Panama,95,PAN,1998-07-01,1998.0,3,7.0,26.0,0.0,0.0,0.006650970657066647,-5.45783164
Panama,95,PAN,1998-08-01,1998.0,3,8.0,24.0,0.0,0.0,0.0073812673574947104,-5.27853802
Panama,95,PAN,1998-09-01,1998.0,3,9.0,36.0,0.0,0.0,0.005225107831022645,-5.56387782
Panama,95,PAN,1998-10-01,1998.0,4,10.0,20.0,0.0,0.0,0.011944851873490687,-4.90907755
Panama,95,PAN,1998-11-01,1998.0,4,11.0,19.0,0.0,0.0,0.015621317412352875,-4.43900225
Panama,95,PAN,1998-12-01,1998.0,4,12.0,24.0,3.0,0.125,0.05895031954705171,-3.00102445
Panama,95,PAN,1999-01-01,1999.0,1,1.0,30.0,0.0,0.0,0.016044298498380148,-4.39709722
Panama,95,PAN,1999-02-01,1999.0,1,2.0,29.0,0.0,0.0,0.008748986605633044,-5.08190062
Panama,95,PAN,1999-03-01,1999.0,1,3.0,34.0,0.0,0.0,0.007125962368592614,-5.34179272
Panama,95,PAN,1999-04-01,1999.0,2,4.0,16.0,0.0,0.0,0.010112168458754383,-5.02981018
Panama,95,PAN,1999-05-01,1999.0,2,5.0,25.0,0.0,0.0,0.009000551968052361,-5.017556
Panama,95,PAN,1999-06-01,1999.0,2,6.0,13.0,1.0,0.07692307692307693,0.022411248283654112,-4.1457488
Panama,95,PAN,1999-07-01,1999.0,3,7.0,24.0,0.0,0.0,0.010599034221365655,-4.84075883
Panama,95,PAN,1999-08-01,1999.0,3,8.0,15.0,0.0,0.0,0.012973496195006923,-4.71577965
Panama,95,PAN,1999-09-01,1999.0,3,9.0,23.0,1.0,0.043478260869565216,0.014500912428438524,-4.5953157
Panama,95,PAN,1999-10-01,1999.0,4,10.0,38.0,0.0,0.0,0.0065107668130493105,-5.3282019
Panama,95,PAN,1999-11-01,1999.0,4,11.0,32.0,0.0,0.0,0.0043019434502764246,-5.95048853
Panama,95,PAN,1999-12-01,1999.0,4,12.0,39.0,0.0,0.0,0.0033049686496163947,-6.13758499
Panama,95,PAN,2000-01-01,2e3,1,1.0,23.0,0.0,0.0,0.0024709201339651555,-6.44269743
Panama,95,PAN,2000-02-01,2e3,1,2.0,34.0,0.0,0.0,0.0019269895195585978,-6.50464281
Panama,95,PAN,2000-03-01,2e3,1,3.0,34.0,0.0,0.0,0.0019244982323755723,-6.57263562
Panama,95,PAN,2000-04-01,2e3,2,4.0,23.0,0.0,0.0,0.00194168009467758,-6.54687712
Panama,95,PAN,2000-05-01,2e3,2,5.0,30.0,0.0,0.0,0.0019082812967936827,-6.64590105
Panama,95,PAN,2000-06-01,2e3,2,6.0,43.0,0.0,0.0,0.002186296568545762,-6.60010771
Panama,95,PAN,2000-07-01,2e3,3,7.0,30.0,0.0,0.0,0.002989155716311272,-6.22063945
Panama,95,PAN,2000-08-01,2e3,3,8.0,26.0,0.0,0.0,0.0036533771390181444,-6.00230269
Panama,95,PAN,2000-09-01,2e3,3,9.0,51.0,0.0,0.0,0.004930867864135324,-5.64798091
Panama,95,PAN,2000-10-01,2e3,4,10.0,31.0,1.0,0.03225806451612903,0.009986180996606465,-4.83090962
Panama,95,PAN,2000-11-01,2e3,4,11.0,39.0,0.0,0.0,0.0083197111875647,-5.13791357
Panama,95,PAN,2000-12-01,2e3,4,12.0,32.0,0.0,0.0,0.009730749855090762,-4.91553542
Panama,95,PAN,2001-01-01,2001.0,1,1.0,25.0,1.0,0.04,0.012973735214725127,-4.56387233
Panama,95,PAN,2001-02-01,2001.0,1,2.0,11.0,0.0,0.0,0.012297205958492815,-4.73126278
Panama,95,PAN,2001-03-01,2001.0,1,3.0,23.0,0.0,0.0,0.01081112592379688,-4.89174478
Panama,95,PAN,2001-04-01,2001.0,2,4.0,20.0,0.0,0.0,0.01359952271392589,-4.5721202
Panama,95,PAN,2001-05-01,2001.0,2,5.0,40.0,2.0,0.05,0.025881352976292904,-3.89298464
Panama,95,PAN,2001-06-01,2001.0,2,6.0,31.0,0.0,0.0,0.011237136301172606,-4.89810904
Panama,95,PAN,2001-07-01,2001.0,3,7.0,15.0,0.0,0.0,0.007748472647787582,-5.40235114
Panama,95,PAN,2001-08-01,2001.0,3,8.0,26.0,0.0,0.0,0.004635386823575346,-5.74543767
Panama,95,PAN,2001-09-01,2001.0,3,9.0,19.0,0.0,0.0,0.0031316137231662527,-6.12657702
Panama,95,PAN,2001-10-01,2001.0,4,10.0,23.0,0.0,0.0,0.003129738143037683,-6.16689895
Panama,95,PAN,2001-11-01,2001.0,4,11.0,30.0,0.0,0.0,0.0025198326724186785,-6.29245265
Panama,95,PAN,2001-12-01,2001.0,4,12.0,19.0,0.0,0.0,0.002695246977395317,-6.33928491
Panama,95,PAN,2002-01-01,2002.0,1,1.0,26.0,0.0,0.0,0.002643395474508563,-6.42360008
Panama,95,PAN,2002-02-01,2002.0,1,2.0,21.0,0.0,0.0,0.0023449762017271796,-6.40745447
Panama,95,PAN,2002-03-01,2002.0,1,3.0,25.0,0.0,0.0,0.0028180159177625193,-6.24869831
Panama,95,PAN,2002-04-01,2002.0,2,4.0,21.0,0.0,0.0,0.0027478346181523125,-6.35513239
Panama,95,PAN,2002-05-01,2002.0,2,5.0,17.0,0.0,0.0,0.0026631508795021772,-6.39849504
Panama,95,PAN,2002-06-01,2002.0,2,6.0,19.0,0.0,0.0,0.002332474370901777,-6.46648753
Panama,95,PAN,2002-07-01,2002.0,3,7.0,18.0,0.0,0.0,0.003034781604939046,-6.19586055
Panama,95,PAN,2002-08-01,2002.0,3,8.0,12.0,0.0,0.0,0.0025561908357675535,-6.31108573
Panama,95,PAN,2002-09-01,2002.0,3,9.0,27.0,0.0,0.0,0.002939105752650688,-6.23587618
Panama,95,PAN,2002-10-01,2002.0,4,10.0,21.0,0.0,0.0,0.002673994686095912,-6.22410982
Panama,95,PAN,2002-11-01,2002.0,4,11.0,12.0,0.0,0.0,0.0033774144174233437,-6.01746
Panama,95,PAN,2002-12-01,2002.0,4,12.0,21.0,0.0,0.0,0.0027513733191835113,-6.18220082
Panama,95,PAN,2003-01-01,2003.0,1,1.0,12.0,0.0,0.0,0.005093903333770952,-5.76005474
Panama,95,PAN,2003-02-01,2003.0,1,2.0,16.0,0.0,0.0,0.00487357093731235,-5.68408386
Panama,95,PAN,2003-03-01,2003.0,1,3.0,6.0,0.0,0.0,0.007028006153190774,-5.51326828
Panama,95,PAN,2003-04-01,2003.0,2,4.0,6.0,0.0,0.0,0.0069822793584486354,-5.34049579
Panama,95,PAN,2003-05-01,2003.0,2,5.0,11.0,0.0,0.0,0.0069289789128322045,-5.25273966
Panama,95,PAN,2003-06-01,2003.0,2,6.0,2.0,0.0,0.0,0.007593020777364755,-5.18978207
Panama,95,PAN,2003-07-01,2003.0,3,7.0,4.0,0.0,0.0,0.010992934323489061,-4.81720865
Panama,95,PAN,2003-08-01,2003.0,3,8.0,7.0,0.0,0.0,0.009625639535413571,-4.96463248
Panama,95,PAN,2003-09-01,2003.0,3,9.0,4.0,0.0,0.0,0.011191995160099305,-4.8893554
Panama,95,PAN,2003-10-01,2003.0,4,10.0,5.0,0.0,0.0,0.012048350854998028,-4.89021479
Panama,95,PAN,2003-11-01,2003.0,4,11.0,0.0,0.0,0.0,0.011258072869607644,-4.86009354
Panama,95,PAN,2003-12-01,2003.0,4,12.0,6.0,0.0,0.0,0.01059440529394931,-4.90594555
Panama,95,PAN,2004-01-01,2004.0,1,1.0,4.0,0.0,0.0,0.009990715704734027,-5.08849963
Panama,95,PAN,2004-02-01,2004.0,1,2.0,8.0,0.0,0.0,0.008243383547414884,-5.20051199
Panama,95,PAN,2004-03-01,2004.0,1,3.0,13.0,0.0,0.0,0.00831711398910404,-5.15270156
Panama,95,PAN,2004-04-01,2004.0,2,4.0,10.0,0.0,0.0,0.006401401616876173,-5.40741449
Panama,95,PAN,2004-05-01,2004.0,2,5.0,2.0,0.0,0.0,0.0064816872535606385,-5.43913641
Panama,95,PAN,2004-06-01,2004.0,2,6.0,16.0,0.0,0.0,0.007005126691978395,-5.40165124
Panama,95,PAN,2004-07-01,2004.0,3,7.0,2.0,0.0,0.0,0.007553456784444839,-5.40676137
Panama,95,PAN,2004-08-01,2004.0,3,8.0,10.0,0.0,0.0,0.0063744566372875315,-5.58283374
Panama,95,PAN,2004-09-01,2004.0,3,9.0,12.0,0.0,0.0,0.008225874498189045,-5.31995543
Panama,95,PAN,2004-10-01,2004.0,4,10.0,8.0,0.0,0.0,0.006669001191405199,-5.46904606
Panama,95,PAN,2004-11-01,2004.0,4,11.0,6.0,0.0,0.0,0.005840806528244446,-5.46011436
Panama,95,PAN,2004-12-01,2004.0,4,12.0,7.0,0.0,0.0,0.008313986331852131,-5.48258767
Colombia,100,COL,1990-01-01,1990.0,1,1.0,179.0,7.0,0.03910614525139665,0.0369218488117842,-3.33153283
Colombia,100,COL,1990-02-01,1990.0,1,2.0,163.0,3.0,0.018404907975460124,0.01883343906565869,-4.05806976
Colombia,100,COL,1990-03-01,1990.0,1,3.0,105.0,0.0,0.0,0.012657722693955504,-4.52960193
Colombia,100,COL,1990-04-01,1990.0,2,4.0,168.0,7.0,0.041666666666666664,0.03752451990874951,-3.31209783
Colombia,100,COL,1990-05-01,1990.0,2,5.0,239.0,6.0,0.02510460251046025,0.027079906909738327,-3.66121986
Colombia,100,COL,1990-06-01,1990.0,2,6.0,134.0,4.0,0.029850746268656716,0.02316121132669817,-3.82968684
Colombia,100,COL,1990-07-01,1990.0,3,7.0,136.0,2.0,0.014705882352941176,0.021020617233516246,-3.97876757
Colombia,100,COL,1990-08-01,1990.0,3,8.0,125.0,5.0,0.04,0.03638044933606793,-3.39577794
Colombia,100,COL,1990-09-01,1990.0,3,9.0,128.0,3.0,0.0234375,0.024051506192658827,-3.78615563
Colombia,100,COL,1990-10-01,1990.0,4,10.0,123.0,0.0,0.0,0.012406406863723839,-4.58128056
Colombia,100,COL,1990-11-01,1990.0,4,11.0,150.0,7.0,0.04666666666666667,0.045671520352479865,-3.1167454
Colombia,100,COL,1990-12-01,1990.0,4,12.0,147.0,7.0,0.047619047619047616,0.05018315321298524,-3.02302425
Colombia,100,COL,1991-01-01,1991.0,1,1.0,146.0,9.0,0.06164383561643835,0.0611632869705883,-2.78084757
Colombia,100,COL,1991-02-01,1991.0,1,2.0,157.0,4.0,0.025477707006369428,0.03290264047490153,-3.4569392
Colombia,100,COL,1991-03-01,1991.0,1,3.0,78.0,6.0,0.07692307692307693,0.060690530672106696,-2.80150363
Colombia,100,COL,1991-04-01,1991.0,2,4.0,79.0,4.0,0.05063291139240506,0.0509792653619639,-3.04472424
Colombia,100,COL,1991-05-01,1991.0,2,5.0,153.0,4.0,0.026143790849673203,0.02601878740611891,-3.72170483
Colombia,100,COL,1991-06-01,1991.0,2,6.0,134.0,3.0,0.022388059701492536,0.02432286405605073,-3.84108967
Colombia,100,COL,1991-07-01,1991.0,3,7.0,172.0,5.0,0.029069767441860465,0.023767506743152835,-3.80218233
Colombia,100,COL,1991-08-01,1991.0,3,8.0,123.0,1.0,0.008130081300813009,0.007851180551007435,-5.03593254
Colombia,100,COL,1991-09-01,1991.0,3,9.0,104.0,0.0,0.0,0.0054619064931242176,-5.42534591
Colombia,100,COL,1991-10-01,1991.0,4,10.0,120.0,0.0,0.0,0.004812508551771129,-5.59441802
Colombia,100,COL,1991-11-01,1991.0,4,11.0,136.0,2.0,0.014705882352941176,0.011778972374653588,-4.6251722299999996
Colombia,100,COL,1991-12-01,1991.0,4,12.0,130.0,2.0,0.015384615384615385,0.0158137599408318,-4.33046369
Colombia,100,COL,1992-01-01,1992.0,1,1.0,164.0,4.0,0.024390243902439025,0.02394228722435524,-3.82638108
Colombia,100,COL,1992-02-01,1992.0,1,2.0,160.0,2.0,0.0125,0.014558818866458293,-4.35179144
