year,ccode,n_dissent_events,n_events,country_index,country_name,year_index
1996.0,165.0,1.0,172.0,26,Uruguay,7
1996.0,200.0,198.0,67514.0,27,United Kingdom of Great Britain and Northern Ireland,7
1996.0,205.0,7.0,3647.0,28,Ireland,7
1996.0,210.0,15.0,9268.0,29,Netherlands,7
1996.0,211.0,24.0,8393.0,30,Belgium,7
1996.0,220.0,159.0,24824.0,31,France,7
1996.0,225.0,17.0,6556.0,32,Switzerland,7
1996.0,230.0,15.0,5362.0,33,Spain,7
1996.0,235.0,9.0,4470.0,34,Portugal,7
1996.0,255.0,119.0,25563.0,35,Germany,7
1996.0,260.0,17.0,4056.0,36,Federal Republic of Germany,7
1996.0,265.0,17.0,4056.0,37,German Democratic Republic,7
1996.0,290.0,14.0,9169.0,38,Poland,7
1996.0,305.0,50.0,23545.0,39,Austria,7
1996.0,310.0,6.0,4793.0,40,Hungary,7
1996.0,315.0,17.0,4056.0,41,Czechoslovakia,7
1996.0,316.0,6.0,4868.0,42,Czech Republic,7
1996.0,317.0,8.0,2048.0,43,Slovakia,7
1996.0,325.0,36.0,12479.0,44,Italy,7
1996.0,339.0,9.0,991.0,45,Albania,7
1996.0,344.0,46.0,3360.0,46,Croatia,7
1996.0,346.0,14.0,2752.0,47,Bosnia and Herzegovina,7
1996.0,349.0,3.0,1521.0,48,Slovenia,7
1996.0,350.0,40.0,4981.0,49,Greece,7
1996.0,352.0,21.0,1410.0,50,Cyprus,7
1996.0,355.0,8.0,4164.0,51,Bulgaria,7
1996.0,359.0,2.0,294.0,52,Republic of Moldova,7
1996.0,360.0,11.0,3490.0,53,Romania,7
1996.0,365.0,178.0,17766.0,54,Russian Federation,7
1996.0,366.0,1.0,756.0,55,Estonia,7
1996.0,367.0,1.0,746.0,56,Latvia,7
1996.0,368.0,2.0,985.0,57,Lithuania,7
1996.0,369.0,5.0,1726.0,58,Ukraine,7
1996.0,370.0,14.0,703.0,59,Belarus,7
1996.0,371.0,4.0,104.0,60,Armenia,7
1996.0,372.0,3.0,430.0,61,Georgia,7
1996.0,373.0,0.0,519.0,62,Azerbaijan,7
1996.0,375.0,5.0,6323.0,63,Finland,7
1996.0,380.0,6.0,5666.0,64,Sweden,7
1996.0,385.0,4.0,2629.0,65,Norway,7
1996.0,390.0,5.0,2852.0,66,Denmark,7
1996.0,404.0,1.0,83.0,67,Guinea Bissau,7
1996.0,411.0,0.0,41.0,68,Equatorial Guinea,7
1996.0,420.0,3.0,164.0,69,Gambia (Islamic Republic of the),7
1996.0,432.0,0.0,121.0,70,Mali,7
1996.0,433.0,1.0,184.0,71,Senegal,7
1996.0,434.0,1.0,139.0,72,Benin,7
1996.0,435.0,1.0,88.0,73,Mauritania,7
1996.0,436.0,8.0,328.0,74,Niger,7
1996.0,437.0,2.0,801.0,75,Côte D'Ivoire,7
1996.0,438.0,0.0,133.0,76,Guinea,7
1996.0,439.0,0.0,79.0,77,Burkina Faso,7
1996.0,450.0,11.0,877.0,78,Liberia,7
1996.0,451.0,12.0,621.0,79,Sierra Leone,7
1996.0,452.0,3.0,651.0,80,Ghana,7
1996.0,461.0,1.0,99.0,81,Togo,7
1996.0,471.0,1.0,205.0,82,Cameroon,7
1996.0,475.0,18.0,2237.0,83,Nigeria,7
1996.0,481.0,1.0,118.0,84,Gabon,7
1996.0,482.0,6.0,326.0,85,Central African Republic,7
1996.0,483.0,2.0,182.0,86,Chad,7
1996.0,484.0,1.0,113.0,87,Congo,7
1996.0,490.0,33.0,1377.0,88,Democratic Republic of the Congo,7
1996.0,500.0,29.0,897.0,89,Uganda,7
1996.0,501.0,6.0,1877.0,90,Kenya,7
1996.0,510.0,4.0,631.0,91,United Republic of Tanzania,7
1996.0,516.0,22.0,832.0,92,Burundi,7
1996.0,517.0,25.0,908.0,93,Rwanda,7
1996.0,520.0,9.0,411.0,94,Somalia,7
1996.0,522.0,0.0,13.0,95,Djibouti,7
1996.0,530.0,9.0,526.0,96,Ethiopia,7
1996.0,531.0,1.0,233.0,97,Eritrea,7
1996.0,540.0,6.0,507.0,98,Angola,7
1996.0,541.0,0.0,229.0,99,Mozambique,7
1996.0,551.0,4.0,602.0,100,Zambia,7
1996.0,552.0,8.0,2105.0,101,Zimbabwe,7
1996.0,553.0,2.0,145.0,102,Malawi,7
1996.0,560.0,37.0,12799.0,103,South Africa,7
1996.0,565.0,0.0,173.0,104,Namibia,7
1996.0,571.0,0.0,152.0,105,Botswana,7
1996.0,580.0,1.0,147.0,106,Madagascar,7
1996.0,581.0,0.0,88.0,107,Comoros,7
1996.0,591.0,0.0,16.0,108,Seychelles,7
1996.0,600.0,9.0,1970.0,109,Morocco,7
1996.0,615.0,18.0,1378.0,110,Algeria,7
1996.0,616.0,3.0,1019.0,111,Tunisia,7
1996.0,620.0,8.0,634.0,112,Libya,7
1996.0,625.0,13.0,798.0,113,Sudan,7
1996.0,630.0,26.0,2579.0,114,Iran (Islamic Republic of),7
1996.0,640.0,69.0,6837.0,115,Turkey,7
1996.0,651.0,48.0,4987.0,116,Egypt,7
1996.0,652.0,1.0,1748.0,117,Syrian Arab Republic,7
1996.0,660.0,35.0,3406.0,118,Lebanon,7
1996.0,663.0,13.0,2309.0,119,Jordan,7
1996.0,666.0,193.0,10516.0,120,Israel,7
1996.0,670.0,5.0,1939.0,121,Saudi Arabia,7
1996.0,678.0,17.0,4056.0,122,Yemen Arab Republic,7
1996.0,679.0,3.0,684.0,123,Yemen,7
1996.0,680.0,17.0,4056.0,124,Yemen People's Republic,7
1996.0,690.0,9.0,1623.0,125,Kuwait,7
1996.0,692.0,4.0,1332.0,126,Bahrain,7
1996.0,694.0,2.0,651.0,127,Qatar,7
1996.0,696.0,4.0,1802.0,128,United Arab Emirates,7
1996.0,698.0,0.0,503.0,129,Oman,7
1996.0,700.0,137.0,1572.0,130,Afghanistan,7
1996.0,701.0,0.0,174.0,131,Turkmenistan,7
1996.0,702.0,12.0,329.0,132,Tajikistan,7
1996.0,703.0,0.0,148.0,133,Kyrgyzstan,7
1996.0,704.0,1.0,249.0,134,Uzbekistan,7
1996.0,705.0,3.0,691.0,135,Kazakhstan,7
1996.0,710.0,51.0,18716.0,136,China,7
1996.0,712.0,3.0,304.0,137,Mongolia,7
1996.0,713.0,17.0,4056.0,138,"Taiwan, Province of China",7
1996.0,732.0,41.0,8569.0,139,Republic of Korea,7
1996.0,740.0,49.0,24832.0,140,Japan,7
1996.0,750.0,88.0,15723.0,141,India,7
1996.0,760.0,0.0,13.0,142,Bhutan,7
1996.0,770.0,60.0,6584.0,143,Pakistan,7
1996.0,771.0,45.0,2857.0,144,Bangladesh,7
1996.0,775.0,29.0,1123.0,145,Myanmar,7
1996.0,780.0,112.0,3160.0,146,Sri Lanka,7
1996.0,790.0,2.0,392.0,147,Nepal,7
1996.0,800.0,14.0,5756.0,148,Thailand,7
1996.0,811.0,20.0,1380.0,149,Cambodia,7
1996.0,812.0,0.0,99.0,150,Lao People's Democratic Republic,7
1996.0,816.0,7.0,2174.0,151,Viet Nam,7
1996.0,820.0,14.0,7110.0,152,Malaysia,7
1996.0,830.0,6.0,8835.0,153,Singapore,7
1996.0,835.0,0.0,74.0,154,Brunei Darussalam,7
1996.0,840.0,48.0,8317.0,155,Philippines,7
1996.0,850.0,57.0,9764.0,156,Indonesia,7
1996.0,860.0,17.0,4056.0,157,Timor-Leste,7
1996.0,900.0,6.0,3632.0,158,Australia,7
1996.0,910.0,2.0,313.0,159,Papua New Guinea,7
1996.0,920.0,8.0,6459.0,160,New Zealand,7
1996.0,946.0,0.0,0.0,161,Kiribati,7
1996.0,955.0,0.0,11.0,162,Tonga,7
1996.0,970.0,0.0,3.0,163,Nauru,7
1997.0,2.0,341.0,227284.0,1,United States of America,8
1997.0,20.0,18.0,12783.0,2,Canada,8
1997.0,41.0,5.0,268.0,3,Haiti,8
1997.0,42.0,2.0,183.0,4,Dominican Republic,8
1997.0,51.0,1.0,257.0,5,Jamaica,8
1997.0,52.0,0.0,95.0,6,Trinidad and Tobago,8
1997.0,70.0,59.0,9333.0,7,Mexico,8
1997.0,80.0,0.0,42.0,8,Belize,8
1997.0,90.0,9.0,559.0,9,Guatemala,8
1997.0,91.0,8.0,357.0,10,Honduras,8
1997.0,92.0,3.0,455.0,11,El Salvador,8
1997.0,93.0,9.0,419.0,12,Nicaragua,8
1997.0,94.0,0.0,201.0,13,Costa Rica,8
1997.0,95.0,6.0,524.0,14,Panama,8
1997.0,100.0,95.0,4078.0,15,Colombia,8
1997.0,101.0,11.0,3159.0,16,"Venezuela, Bolivarian Republic of",8
1997.0,110.0,0.0,69.0,17,Guyana,8
1997.0,115.0,0.0,60.0,18,Suriname,8
1997.0,130.0,11.0,871.0,19,Ecuador,8
1997.0,135.0,34.0,3494.0,20,Peru,8
1997.0,140.0,31.0,9639.0,21,Brazil,8
1997.0,145.0,0.0,198.0,22,Bolivia (Plurinational State of),8
1997.0,150.0,0.0,135.0,23,Paraguay,8
1997.0,155.0,15.0,2944.0,24,Chile,8
1997.0,160.0,16.0,4875.0,25,Argentina,8
1997.0,165.0,3.0,209.0,26,Uruguay,8
1997.0,200.0,196.0,76417.0,27,United Kingdom of Great Britain and Northern Ireland,8
1997.0,205.0,14.0,3454.0,28,Ireland,8
1997.0,210.0,10.0,10057.0,29,Netherlands,8
1997.0,211.0,14.0,7892.0,30,Belgium,8
1997.0,220.0,142.0,24210.0,31,France,8
1997.0,225.0,14.0,8067.0,32,Switzerland,8
1997.0,230.0,35.0,7115.0,33,Spain,8
1997.0,235.0,9.0,5085.0,34,Portugal,8
1997.0,255.0,107.0,27722.0,35,Germany,8
1997.0,260.0,17.0,4056.0,36,Federal Republic of Germany,8
1997.0,265.0,17.0,4056.0,37,German Democratic Republic,8
1997.0,290.0,9.0,10092.0,38,Poland,8
1997.0,305.0,35.0,21587.0,39,Austria,8
1997.0,310.0,5.0,5959.0,40,Hungary,8
1997.0,315.0,17.0,4056.0,41,Czechoslovakia,8
1997.0,316.0,4.0,5286.0,42,Czech Republic,8
1997.0,317.0,5.0,2424.0,43,Slovakia,8
1997.0,325.0,50.0,12319.0,44,Italy,8
1997.0,339.0,73.0,2601.0,45,Albania,8
1997.0,344.0,17.0,1436.0,46,Croatia,8
1997.0,346.0,6.0,2852.0,47,Bosnia and Herzegovina,8
1997.0,349.0,2.0,1873.0,48,Slovenia,8
1997.0,350.0,16.0,4876.0,49,Greece,8
1997.0,352.0,13.0,1312.0,50,Cyprus,8
1997.0,355.0,18.0,3866.0,51,Bulgaria,8
1997.0,359.0,0.0,194.0,52,Republic of Moldova,8
1997.0,360.0,12.0,3963.0,53,Romania,8
1997.0,365.0,59.0,17148.0,54,Russian Federation,8
1997.0,366.0,0.0,3849.0,55,Estonia,8
1997.0,367.0,1.0,3617.0,56,Latvia,8
1997.0,368.0,3.0,3644.0,57,Lithuania,8
1997.0,369.0,1.0,1955.0,58,Ukraine,8
1997.0,370.0,13.0,554.0,59,Belarus,8
1997.0,371.0,2.0,92.0,60,Armenia,8
1997.0,372.0,2.0,470.0,61,Georgia,8
1997.0,373.0,1.0,616.0,62,Azerbaijan,8
1997.0,375.0,3.0,6846.0,63,Finland,8
1997.0,380.0,4.0,6592.0,64,Sweden,8
1997.0,385.0,5.0,3242.0,65,Norway,8
1997.0,390.0,2.0,3761.0,66,Denmark,8
1997.0,404.0,0.0,111.0,67,Guinea Bissau,8
1997.0,411.0,0.0,25.0,68,Equatorial Guinea,8
1997.0,420.0,3.0,90.0,69,Gambia (Islamic Republic of the),8
1997.0,432.0,3.0,255.0,70,Mali,8
1997.0,433.0,8.0,354.0,71,Senegal,8
1997.0,434.0,1.0,45.0,72,Benin,8
1997.0,435.0,0.0,68.0,73,Mauritania,8
1997.0,436.0,4.0,194.0,74,Niger,8
1997.0,437.0,6.0,883.0,75,Côte D'Ivoire,8
1997.0,438.0,2.0,53.0,76,Guinea,8
1997.0,439.0,1.0,133.0,77,Burkina Faso,8
1997.0,450.0,8.0,684.0,78,Liberia,8
1997.0,451.0,10.0,719.0,79,Sierra Leone,8
1997.0,452.0,0.0,582.0,80,Ghana,8
1997.0,461.0,1.0,173.0,81,Togo,8
1997.0,471.0,4.0,208.0,82,Cameroon,8
1997.0,475.0,22.0,2359.0,83,Nigeria,8
1997.0,481.0,2.0,198.0,84,Gabon,8
1997.0,482.0,5.0,232.0,85,Central African Republic,8
1997.0,483.0,1.0,166.0,86,Chad,8
1997.0,484.0,9.0,719.0,87,Congo,8
1997.0,490.0,130.0,3477.0,88,Democratic Republic of the Congo,8
1997.0,500.0,7.0,539.0,89,Uganda,8
1997.0,501.0,50.0,2574.0,90,Kenya,8
1997.0,510.0,0.0,746.0,91,United Republic of Tanzania,8
1997.0,516.0,10.0,405.0,92,Burundi,8
1997.0,517.0,9.0,482.0,93,Rwanda,8
1997.0,520.0,6.0,252.0,94,Somalia,8
1997.0,522.0,0.0,16.0,95,Djibouti,8
1997.0,530.0,2.0,474.0,96,Ethiopia,8
1997.0,531.0,5.0,166.0,97,Eritrea,8
1997.0,540.0,8.0,603.0,98,Angola,8
1997.0,541.0,2.0,292.0,99,Mozambique,8
1997.0,551.0,2.0,665.0,100,Zambia,8
1997.0,552.0,2.0,2356.0,101,Zimbabwe,8
1997.0,553.0,0.0,191.0,102,Malawi,8
1997.0,560.0,28.0,13034.0,103,South Africa,8
1997.0,565.0,2.0,277.0,104,Namibia,8
1997.0,571.0,0.0,265.0,105,Botswana,8
1997.0,580.0,0.0,63.0,106,Madagascar,8
1997.0,581.0,5.0,204.0,107,Comoros,8
1997.0,591.0,0.0,22.0,108,Seychelles,8
1997.0,600.0,9.0,2071.0,109,Morocco,8
1997.0,615.0,17.0,1144.0,110,Algeria,8
1997.0,616.0,0.0,1073.0,111,Tunisia,8
1997.0,620.0,2.0,501.0,112,Libya,8
1997.0,625.0,33.0,760.0,113,Sudan,8
1997.0,630.0,22.0,3461.0,114,Iran (Islamic Republic of),8
1997.0,640.0,60.0,6631.0,115,Turkey,8
1997.0,651.0,34.0,4458.0,116,Egypt,8
1997.0,652.0,0.0,864.0,117,Syrian Arab Republic,8
1997.0,660.0,27.0,2517.0,118,Lebanon,8
1997.0,663.0,13.0,1883.0,119,Jordan,8
1997.0,666.0,170.0,9226.0,120,Israel,8
1997.0,670.0,3.0,1919.0,121,Saudi Arabia,8
1997.0,678.0,17.0,4056.0,122,Yemen Arab Republic,8
1997.0,679.0,6.0,811.0,123,Yemen,8
1997.0,680.0,17.0,4056.0,124,Yemen People's Republic,8
1997.0,690.0,1.0,1232.0,125,Kuwait,8
1997.0,692.0,1.0,987.0,126,Bahrain,8
1997.0,694.0,2.0,701.0,127,Qatar,8
1997.0,696.0,2.0,1821.0,128,United Arab Emirates,8
1997.0,698.0,0.0,496.0,129,Oman,8
1997.0,700.0,83.0,1268.0,130,Afghanistan,8
1997.0,701.0,0.0,308.0,131,Turkmenistan,8
1997.0,702.0,28.0,685.0,132,Tajikistan,8
1997.0,703.0,0.0,151.0,133,Kyrgyzstan,8
1997.0,704.0,4.0,317.0,134,Uzbekistan,8
1997.0,705.0,2.0,933.0,135,Kazakhstan,8
1997.0,710.0,52.0,17680.0,136,China,8
1997.0,712.0,2.0,309.0,137,Mongolia,8
1997.0,713.0,17.0,4056.0,138,"Taiwan, Province of China",8
1997.0,732.0,43.0,11029.0,139,Republic of Korea,8
1997.0,740.0,33.0,28884.0,140,Japan,8
1997.0,750.0,107.0,19643.0,141,India,8
1997.0,760.0,0.0,1.0,142,Bhutan,8
1997.0,770.0,56.0,5980.0,143,Pakistan,8
1997.0,771.0,35.0,2694.0,144,Bangladesh,8
1997.0,775.0,19.0,854.0,145,Myanmar,8
1997.0,780.0,139.0,4035.0,146,Sri Lanka,8
1997.0,790.0,1.0,382.0,147,Nepal,8
1997.0,800.0,13.0,7749.0,148,Thailand,8
1997.0,811.0,37.0,2207.0,149,Cambodia,8
1997.0,812.0,1.0,85.0,150,Lao People's Democratic Republic,8
1997.0,816.0,6.0,2269.0,151,Viet Nam,8
1997.0,820.0,9.0,7885.0,152,Malaysia,8
1997.0,830.0,3.0,11626.0,153,Singapore,8
1997.0,835.0,0.0,75.0,154,Brunei Darussalam,8
1997.0,840.0,37.0,8832.0,155,Philippines,8
1997.0,850.0,36.0,9709.0,156,Indonesia,8
1997.0,860.0,17.0,4056.0,157,Timor-Leste,8
1997.0,900.0,12.0,3158.0,158,Australia,8
1997.0,910.0,5.0,522.0,159,Papua New Guinea,8
1997.0,920.0,9.0,5696.0,160,New Zealand,8
1997.0,946.0,0.0,1.0,161,Kiribati,8
1997.0,955.0,0.0,5.0,162,Tonga,8
1997.0,970.0,0.0,8.0,163,Nauru,8
1998.0,2.0,379.0,224635.0,1,United States of America,9
1998.0,20.0,23.0,10205.0,2,Canada,9
1998.0,41.0,2.0,193.0,3,Haiti,9
1998.0,42.0,0.0,137.0,4,Dominican Republic,9
1998.0,51.0,1.0,206.0,5,Jamaica,9
1998.0,52.0,0.0,116.0,6,Trinidad and Tobago,9
1998.0,70.0,49.0,9023.0,7,Mexico,9
1998.0,80.0,0.0,28.0,8,Belize,9
1998.0,90.0,6.0,571.0,9,Guatemala,9
1998.0,91.0,6.0,463.0,10,Honduras,9
1998.0,92.0,2.0,293.0,11,El Salvador,9
1998.0,93.0,3.0,420.0,12,Nicaragua,9
1998.0,94.0,1.0,230.0,13,Costa Rica,9
1998.0,95.0,6.0,396.0,14,Panama,9
1998.0,100.0,72.0,3645.0,15,Colombia,9
1998.0,101.0,4.0,2770.0,16,"Venezuela, Bolivarian Republic of",9
1998.0,110.0,0.0,46.0,17,Guyana,9
1998.0,115.0,0.0,46.0,18,Suriname,9
1998.0,130.0,8.0,942.0,19,Ecuador,9
1998.0,135.0,10.0,2158.0,20,Peru,9
1998.0,140.0,27.0,8080.0,21,Brazil,9
1998.0,145.0,1.0,193.0,22,Bolivia (Plurinational State of),9
1998.0,150.0,0.0,155.0,23,Paraguay,9
1998.0,155.0,9.0,3427.0,24,Chile,9
1998.0,160.0,20.0,4643.0,25,Argentina,9
1998.0,165.0,0.0,232.0,26,Uruguay,9
1998.0,200.0,137.0,67298.0,27,United Kingdom of Great Britain and Northern Ireland,9
1998.0,205.0,6.0,3319.0,28,Ireland,9
1998.0,210.0,10.0,10303.0,29,Netherlands,9
1998.0,211.0,13.0,7031.0,30,Belgium,9
1998.0,220.0,62.0,18839.0,31,France,9
1998.0,225.0,11.0,8497.0,32,Switzerland,9
1998.0,230.0,25.0,7535.0,33,Spain,9
1998.0,235.0,12.0,4753.0,34,Portugal,9
1998.0,255.0,75.0,25818.0,35,Germany,9
1998.0,260.0,17.0,4056.0,36,Federal Republic of Germany,9
1998.0,265.0,17.0,4056.0,37,German Democratic Republic,9
1998.0,290.0,17.0,9564.0,38,Poland,9
1998.0,305.0,40.0,18937.0,39,Austria,9
1998.0,310.0,3.0,4936.0,40,Hungary,9
1998.0,315.0,17.0,4056.0,41,Czechoslovakia,9
1998.0,316.0,6.0,3803.0,42,Czech Republic,9
1998.0,317.0,2.0,2283.0,43,Slovakia,9
1998.0,325.0,34.0,11823.0,44,Italy,9
1998.0,339.0,20.0,1495.0,45,Albania,9
1998.0,344.0,10.0,1047.0,46,Croatia,9
1998.0,346.0,9.0,2201.0,47,Bosnia and Herzegovina,9
1998.0,349.0,1.0,1697.0,48,Slovenia,9
1998.0,350.0,34.0,6149.0,49,Greece,9
1998.0,352.0,10.0,1374.0,50,Cyprus,9
1998.0,355.0,5.0,2947.0,51,Bulgaria,9
1998.0,359.0,0.0,262.0,52,Republic of Moldova,9
1998.0,360.0,11.0,3377.0,53,Romania,9
1998.0,365.0,63.0,20026.0,54,Russian Federation,9
1998.0,366.0,0.0,4368.0,55,Estonia,9
1998.0,367.0,3.0,3444.0,56,Latvia,9
1998.0,368.0,3.0,5321.0,57,Lithuania,9
1998.0,369.0,3.0,2722.0,58,Ukraine,9
1998.0,370.0,3.0,485.0,59,Belarus,9
1998.0,371.0,1.0,187.0,60,Armenia,9
1998.0,372.0,9.0,594.0,61,Georgia,9
1998.0,373.0,1.0,513.0,62,Azerbaijan,9
1998.0,375.0,9.0,6006.0,63,Finland,9
1998.0,380.0,5.0,7806.0,64,Sweden,9
1998.0,385.0,7.0,5846.0,65,Norway,9
1998.0,390.0,9.0,3703.0,66,Denmark,9
1998.0,404.0,5.0,415.0,67,Guinea Bissau,9
1998.0,411.0,1.0,45.0,68,Equatorial Guinea,9
1998.0,420.0,1.0,91.0,69,Gambia (Islamic Republic of the),9
1998.0,432.0,1.0,136.0,70,Mali,9
1998.0,433.0,14.0,427.0,71,Senegal,9
1998.0,434.0,0.0,40.0,72,Benin,9
1998.0,435.0,0.0,48.0,73,Mauritania,9
1998.0,436.0,8.0,253.0,74,Niger,9
1998.0,437.0,9.0,837.0,75,Côte D'Ivoire,9
1998.0,438.0,2.0,96.0,76,Guinea,9
1998.0,439.0,2.0,132.0,77,Burkina Faso,9
1998.0,450.0,6.0,518.0,78,Liberia,9
1998.0,451.0,18.0,648.0,79,Sierra Leone,9
1998.0,452.0,3.0,572.0,80,Ghana,9
1998.0,461.0,2.0,175.0,81,Togo,9
1998.0,471.0,0.0,176.0,82,Cameroon,9
1998.0,475.0,23.0,2647.0,83,Nigeria,9
1998.0,481.0,1.0,104.0,84,Gabon,9
1998.0,482.0,2.0,93.0,85,Central African Republic,9
1998.0,483.0,3.0,167.0,86,Chad,9
1998.0,484.0,10.0,394.0,87,Congo,9
1998.0,490.0,27.0,1254.0,88,Democratic Republic of the Congo,9
1998.0,500.0,5.0,770.0,89,Uganda,9
1998.0,501.0,16.0,2764.0,90,Kenya,9
1998.0,510.0,3.0,629.0,91,United Republic of Tanzania,9
1998.0,516.0,2.0,283.0,92,Burundi,9
1998.0,517.0,21.0,601.0,93,Rwanda,9
1998.0,520.0,6.0,195.0,94,Somalia,9
1998.0,522.0,0.0,6.0,95,Djibouti,9
1998.0,530.0,4.0,669.0,96,Ethiopia,9
1998.0,531.0,2.0,378.0,97,Eritrea,9
1998.0,540.0,16.0,516.0,98,Angola,9
1998.0,541.0,0.0,211.0,99,Mozambique,9
1998.0,551.0,4.0,439.0,100,Zambia,9
1998.0,552.0,27.0,2951.0,101,Zimbabwe,9
1998.0,553.0,0.0,130.0,102,Malawi,9
1998.0,560.0,35.0,11127.0,103,South Africa,9
1998.0,565.0,0.0,242.0,104,Namibia,9
1998.0,571.0,0.0,232.0,105,Botswana,9
1998.0,580.0,2.0,26.0,106,Madagascar,9
1998.0,581.0,4.0,135.0,107,Comoros,9
1998.0,591.0,0.0,25.0,108,Seychelles,9
1998.0,600.0,8.0,2031.0,109,Morocco,9
1998.0,615.0,36.0,1689.0,110,Algeria,9
1998.0,616.0,1.0,1247.0,111,Tunisia,9
1998.0,620.0,0.0,565.0,112,Libya,9
1998.0,625.0,23.0,810.0,113,Sudan,9
1998.0,630.0,29.0,3440.0,114,Iran (Islamic Republic of),9
1998.0,640.0,69.0,7664.0,115,Turkey,9
1998.0,651.0,13.0,3214.0,116,Egypt,9
1998.0,652.0,3.0,880.0,117,Syrian Arab Republic,9
1998.0,660.0,18.0,1911.0,118,Lebanon,9
1998.0,663.0,5.0,1349.0,119,Jordan,9
1998.0,666.0,98.0,7308.0,120,Israel,9
1998.0,670.0,3.0,1929.0,121,Saudi Arabia,9
1998.0,678.0,17.0,4056.0,122,Yemen Arab Republic,9
1998.0,679.0,7.0,790.0,123,Yemen,9
1998.0,680.0,17.0,4056.0,124,Yemen People's Republic,9
1998.0,690.0,4.0,1302.0,125,Kuwait,9
1998.0,692.0,1.0,785.0,126,Bahrain,9
1998.0,694.0,0.0,507.0,127,Qatar,9
1998.0,696.0,2.0,1528.0,128,United Arab Emirates,9
1998.0,698.0,0.0,485.0,129,Oman,9
1998.0,700.0,30.0,1249.0,130,Afghanistan,9
1998.0,701.0,0.0,282.0,131,Turkmenistan,9
1998.0,702.0,12.0,443.0,132,Tajikistan,9
1998.0,703.0,0.0,170.0,133,Kyrgyzstan,9
1998.0,704.0,2.0,313.0,134,Uzbekistan,9
1998.0,705.0,3.0,900.0,135,Kazakhstan,9
1998.0,710.0,42.0,21161.0,136,China,9
1998.0,712.0,1.0,376.0,137,Mongolia,9
1998.0,713.0,17.0,4056.0,138,"Taiwan, Province of China",9
1998.0,732.0,28.0,12190.0,139,Republic of Korea,9
1998.0,740.0,24.0,29638.0,140,Japan,9
1998.0,750.0,101.0,21137.0,141,India,9
1998.0,760.0,0.0,17.0,142,Bhutan,9
1998.0,770.0,29.0,5701.0,143,Pakistan,9
1998.0,771.0,17.0,2446.0,144,Bangladesh,9
1998.0,775.0,14.0,717.0,145,Myanmar,9
1998.0,780.0,71.0,3749.0,146,Sri Lanka,9
1998.0,790.0,6.0,525.0,147,Nepal,9
1998.0,800.0,23.0,7035.0,148,Thailand,9
1998.0,811.0,32.0,1779.0,149,Cambodia,9
1998.0,812.0,0.0,32.0,150,Lao People's Democratic Republic,9
1998.0,816.0,6.0,1750.0,151,Viet Nam,9
1998.0,820.0,34.0,10272.0,152,Malaysia,9
1998.0,830.0,11.0,11816.0,153,Singapore,9
1998.0,835.0,2.0,109.0,154,Brunei Darussalam,9
1998.0,840.0,14.0,6699.0,155,Philippines,9
1998.0,850.0,150.0,12568.0,156,Indonesia,9
1998.0,860.0,17.0,4056.0,157,Timor-Leste,9
1998.0,900.0,4.0,3256.0,158,Australia,9
1998.0,910.0,0.0,188.0,159,Papua New Guinea,9
1998.0,920.0,4.0,4700.0,160,New Zealand,9
1998.0,946.0,0.0,2.0,161,Kiribati,9
1998.0,955.0,0.0,11.0,162,Tonga,9
1998.0,970.0,0.0,2.0,163,Nauru,9
1999.0,2.0,304.0,195255.0,1,United States of America,10
1999.0,20.0,19.0,10485.0,2,Canada,10
1999.0,41.0,10.0,231.0,3,Haiti,10
1999.0,42.0,2.0,111.0,4,Dominican Republic,10
1999.0,51.0,2.0,250.0,5,Jamaica,10
1999.0,52.0,0.0,99.0,6,Trinidad and Tobago,10
1999.0,70.0,30.0,7873.0,7,Mexico,10
1999.0,80.0,1.0,27.0,8,Belize,10
1999.0,90.0,5.0,383.0,9,Guatemala,10
1999.0,91.0,0.0,285.0,10,Honduras,10
1999.0,92.0,1.0,269.0,11,El Salvador,10
1999.0,93.0,3.0,268.0,12,Nicaragua,10
1999.0,94.0,0.0,129.0,13,Costa Rica,10
1999.0,95.0,2.0,318.0,14,Panama,10
1999.0,100.0,45.0,2836.0,15,Colombia,10
1999.0,101.0,15.0,2714.0,16,"Venezuela, Bolivarian Republic of",10
1999.0,110.0,0.0,43.0,17,Guyana,10
1999.0,115.0,1.0,70.0,18,Suriname,10
1999.0,130.0,8.0,1407.0,19,Ecuador,10
1999.0,135.0,6.0,1697.0,20,Peru,10
1999.0,140.0,33.0,8257.0,21,Brazil,10
1999.0,145.0,5.0,162.0,22,Bolivia (Plurinational State of),10
1999.0,150.0,4.0,202.0,23,Paraguay,10
1999.0,155.0,7.0,2747.0,24,Chile,10
1999.0,160.0,14.0,4458.0,25,Argentina,10
1999.0,165.0,0.0,240.0,26,Uruguay,10
1999.0,200.0,136.0,61652.0,27,United Kingdom of Great Britain and Northern Ireland,10
1999.0,205.0,5.0,3733.0,28,Ireland,10
1999.0,210.0,12.0,9814.0,29,Netherlands,10
1999.0,211.0,12.0,7602.0,30,Belgium,10
1999.0,220.0,61.0,18249.0,31,France,10
1999.0,225.0,14.0,8105.0,32,Switzerland,10
1999.0,230.0,19.0,7499.0,33,Spain,10
1999.0,235.0,14.0,3773.0,34,Portugal,10
1999.0,255.0,56.0,23856.0,35,Germany,10
1999.0,260.0,17.0,4056.0,36,Federal Republic of Germany,10
