ccode,year,ingo_uia,polity2,xrcomp,xropen,xconst,parcomp,physint,disap,kill,polpris,tort,injud,amnesty,pop,gdppc,rentspc,military,execrlc,trade_gdp,fdi_net_in,public_trial,fair_trial,final_decision,legislative_ck,structad,imfstruct,wbimfstruct,britcol,common,hr_law,cat_ratify,cpr_ratify,ythblgap,latent,latent_sd,cwar,iwar,aibr_lag,ainr_lag,avmdia_lag,hro_shaming_lag,physint_lag,amnesty_lag,disap_lag,kill_lag,polpris_lag,tort_lag,latent_lag
450,1986,5.365976015021851,-6,2,4,1,2,5,2,2,0,1,1,3,7.729168137594027,6.980327071816367,0.0,1,0,4.595654381381222,-1.96203255653381,2,2,2,1,0,0,0,0,1,0,0,0,34.2000007629395,-0.626468704665472,0.199874290005325,0,0,4,0,0.0,0,2,3,1,0,0,1,-0.728531606164099
450,1987,5.420534999272286,-6,3,4,1,2,5,2,2,0,1,0,2,7.75990421101442,6.9498852177702455,0.0,1,0,4.061042790443474,3.95764684677124,2,2,2,1,0,0,0,0,1,0,0,0,34.2999992370605,-0.563446011492836,0.203734328042015,0,0,1,0,0.0,0,5,3,2,2,0,1,-0.626468704665472
450,1988,5.552959584921617,-6,1,4,1,2,4,2,1,1,0,1,3,7.790654673826565,6.920088906140954,0.0,1,0,3.805982055419377,27.9447174072266,2,2,2,1,0,0,0,0,1,1,0,0,34.4000015258789,-0.833976946988973,0.209116945679923,0,0,0,0,0.0,0,5,2,2,2,0,1,-0.563446011492836
450,1989,5.594711379601839,-6,3,4,1,2,3,2,1,0,0,1,4,7.821402519910874,6.6242776886282275,0.0,1,0,4.259427803852735,83.4338073730469,2,2,2,1,0,0,0,0,1,0,0,0,34.5,-1.19809117947152,0.213845627038521,0,0,2,0,0.0,0,4,3,2,1,1,0,-0.833976946988973
450,1996,5.579729825986222,-8,2,4,1,1,0,0,0,0,0,0,5,7.61316200329777,5.169801944312609,0.0,1,0,2.8571988767065988,-82.8920974731445,2,2,2,1,0,0,0,0,1,0,0,0,42.5,-1.60061678726755,0.226668235145139,0,0,1,3,0.5,0,7,5,2,0,1,2,-1.68309537121205
450,1997,5.564520407322694,7,2,4,2,3,2,1,0,1,0,0,2,7.73913279482307,5.757354836661721,0.0,1,0,4.391612179949935,72.2609024047852,2,2,2,1,0,0,0,0,1,0,0,0,42.2000007629395,-1.27576449980782,0.218866770684899,0,0,1,3,0.0,0,0,5,0,0,0,0,-1.60061678726755
450,1998,5.556828061699537,-5,2,4,2,3,0,0,0,0,0,0,3,7.884154734914477,5.88030949774182,0.0,0,0,3.914799984064028,52.9226913452148,2,2,2,1,0,0,0,0,1,1,0,0,42.0,-1.34043225969672,0.219820942918665,0,0,2,3,0.5,0,2,2,1,0,1,0,-1.27576449980782
450,1999,5.488937726156687,-8,2,4,2,3,1,0,0,1,0,0,5,7.997743823158834,5.989738057582281,0.0,0,0,4.029353193338771,58.0036201477051,2,2,2,1,0,0,0,0,1,1,0,0,41.7999992370605,-1.52780286400643,0.223728844261217,0,0,1,1,0.0,0,0,3,0,0,0,0,-1.34043225969672
451,1981,4.990432586778736,-7,1,4,3,1,8,2,2,2,2,2,2,8.12985283316662,6.4428585871045465,0.0,0,3,4.139213410881988,0.673271238803864,1,1,0,2,0,1,1,1,1,0,0,0,32.5,0.410110517522315,0.23818450590215,0,0,6,0,0.0,0,6,2,0,1,1,0,-0.765785010373162
451,1983,5.472270673671475,-7,1,4,3,1,6,2,1,1,2,2,3,8.171347965248286,6.563079485010236,0.0,0,3,3.499711854198931,0.170566588640213,1,1,0,2,0,0,0,1,1,0,0,0,32.7000007629395,0.0686813585670476,0.223233609042618,0,0,0,0,0.0,0,6,4,2,1,1,2,0.182396734996787
451,1984,5.521460917862246,-7,1,4,3,1,6,2,2,1,1,1,2,8.192907990279156,6.6569064565757055,0.0,0,3,3.1367916149363015,0.538560211658478,1,1,0,2,1,1,1,1,1,0,0,0,32.7999992370605,0.174821061111777,0.222797013961817,0,0,1,0,1.0,0,6,3,2,1,1,2,0.0686813585670476
451,1985,5.521460917862246,-7,1,4,3,1,7,2,2,2,1,1,2,8.21500913838562,6.772691283950868,0.0,0,3,3.4478214810968946,-3.61271381378174,1,1,0,2,0,0,0,1,1,0,0,0,32.9000015258789,0.226375071164797,0.223088417260245,0,0,6,1,0.0,0,6,2,2,2,1,1,0.174821061111777
451,1986,5.480638923341991,-7,1,4,3,1,7,2,2,2,1,1,2,8.237672391661162,6.72320724542729,0.0,1,3,3.293128652383325,-28.6242561340332,1,1,0,2,0,1,1,1,1,0,0,0,32.9000015258789,0.22208878383571,0.223172594561203,0,0,4,1,0.5,0,7,2,2,2,2,1,0.226375071164797
451,1987,5.556828061699537,-7,1,4,3,1,6,2,2,1,1,1,2,8.260911589988284,6.90153597916822,0.0,1,3,4.010112591584749,5.61943626403809,1,1,0,2,0,0,0,1,1,0,0,0,33.0,0.170227542580241,0.218897813156672,0,0,0,0,0.0,0,7,2,2,2,2,1,0.22208878383571
451,1988,5.662960480135946,-7,1,4,3,1,6,2,2,2,0,1,2,8.284711172022648,6.945108865523486,0.0,1,3,3.7638979885348487,-2.18830513954163,1,1,0,2,0,0,0,1,1,0,0,0,33.0,0.0193348147179011,0.221862989629768,0,0,1,0,0.0,1,6,2,2,2,1,1,0.170227542580241
451,1989,5.68697535633982,-7,1,4,3,1,6,2,2,2,0,1,2,8.309081099535526,6.816681114582742,0.0,1,3,3.727821692276048,2.39625382423401,1,1,0,2,0,0,0,1,1,0,0,0,33.0999984741211,0.0227379524276749,0.217676616697617,0,0,0,0,0.0,0,6,2,2,2,2,0,0.0193348147179011
451,1990,5.733341276897746,-7,1,4,3,1,5,2,1,1,1,1,2,8.349063255505332,6.80211694695914,0.0,1,3,3.833324399080976,4.99268198013306,1,1,0,2,0,0,0,1,1,0,0,0,33.0999984741211,-0.102414287228347,0.205414928958444,0,0,0,0,0.0,0,6,2,2,2,2,0,0.0227379524276749
451,1991,5.7899601708972535,-6,1,4,3,2,3,1,1,0,1,1,3,8.375694141142407,6.725429722180182,0.0,1,3,3.8362671825488515,0.962116956710815,1,1,0,2,0,0,0,1,1,0,0,0,33.2000007629395,-0.574149135242518,0.20479795199370401,0,0,1,0,0.0,0,5,2,2,1,1,1,-0.102414287228347
451,1992,5.796057750765372,-7,3,4,1,1,0,0,0,0,0,1,4,8.359404234411288,6.604187697300133,0.0,1,3,3.8249723154764963,-0.823348522186279,0,0,0,0,1,0,1,1,1,0,0,0,33.2999992370605,-1.07779175383251,0.211314756323088,0,0,0,0,0.0,0,3,3,1,1,0,1,-0.574149135242518
451,1993,5.820082930352362,-7,3,4,1,1,1,1,0,0,0,1,4,8.34973975429522,6.620966141078948,0.0,1,0,3.7686203149949513,-0.970701396465302,0,0,0,0,0,0,0,1,1,0,0,0,33.4000015258789,-1.27054120836773,0.207898406705895,0,0,3,1,0.0,0,0,4,0,0,0,0,-1.07779175383251
451,1994,5.808142489980444,-7,1,4,1,1,0,0,0,0,0,1,5,8.373680724608832,6.665084812359704,0.0,1,0,4.010242960290109,-0.315182417631149,0,0,0,0,1,1,1,1,1,1,0,0,33.4000015258789,-1.50259380120617,0.221206658147567,1,0,7,0,0.0,0,1,4,1,0,0,0,-1.27054120836773
451,1995,5.811140992976701,-7,3,4,1,1,0,0,0,0,0,1,4,8.413276077996464,6.779489996030114,0.0,1,0,3.808912154641271,0.836853861808777,0,0,0,0,0,0,0,1,1,1,0,0,33.5,-1.46611716548429,0.219074473740261,1,0,1,0,0.0,0,0,5,0,0,0,0,-1.50259380120617
451,1996,5.834810737062605,4,2,4,5,3,3,2,0,1,0,1,5,8.441031111025953,6.8258725461668215,0.0,1,0,3.9760073120812622,0.0704991519451141,0,0,0,0,0,0,0,1,1,1,0,1,33.7000007629395,-1.59199150865001,0.223802732832721,1,0,1,3,0.5,0,0,4,0,0,0,0,-1.46611716548429
452,1982,6.063785208687608,-7,1,4,1,1,2,1,0,0,1,1,3,9.34145634983372,6.718880295318339,1.157317923236808,1,0,1.843773481619182,0.40386575460434,0,0,0,0,0,0,0,1,1,0,0,0,35.2000007629395,-0.761837060563405,0.208974728775489,0,0,10,0,0.0,0,3,5,2,0,1,2,-0.425080869072679
452,1983,6.091309882077698,-7,3,4,1,1,2,1,1,0,0,0,3,9.405624220761052,6.692803086694217,1.0589238351192078,1,0,2.4462436932503295,0.059153001755476,0,0,0,0,1,1,1,1,1,0,0,0,35.0999984741211,-0.749234664754921,0.202184268137876,0,0,0,0,0.0,0,2,3,1,0,0,1,-0.761837060563405
452,1984,6.12029741895095,-7,1,4,1,1,5,2,1,1,1,1,3,9.459434670926115,6.753391243062753,0.5717597827933406,1,0,2.934634988465625,0.045328039675951,0,0,0,0,1,1,1,1,1,0,0,0,35.0,-0.410766435687924,0.204662575968145,0,0,1,0,0.0,0,2,3,1,1,0,0,-0.749234664754921
452,1985,6.12029741895095,-7,1,4,1,1,5,2,2,0,1,1,2,9.490122068480742,6.767343125265392,0.2609065199754516,1,0,3.188163084849161,0.124324485659599,0,0,0,0,1,0,1,1,1,0,0,0,35.0,-0.191958126729212,0.211000244287686,0,0,6,0,0.0,0,5,3,2,1,1,1,-0.410766435687924
452,1986,6.0867747269123065,-7,2,4,1,1,5,2,2,0,1,1,3,9.530822589778323,6.823024934821554,0.08964224666172219,1,0,3.603094997766536,0.0750750377774239,0,0,0,0,1,1,1,1,1,0,0,0,34.9000015258789,-0.145607799769932,0.211661727470483,0,0,7,0,0.0,0,5,2,2,2,0,1,-0.191958126729212
452,1987,6.171700597410915,-7,3,4,1,1,5,2,1,1,1,1,2,9.55887245260769,6.880127111864663,0.0,1,0,3.8253351456590594,0.0926139354705811,0,0,0,0,1,1,1,1,1,0,0,0,34.9000015258789,0.011237610232119,0.211327432637411,0,0,0,0,0.0,0,5,3,2,2,0,1,-0.145607799769932
452,1988,6.274762021241939,-7,3,4,1,1,5,2,2,0,1,0,2,9.586678031463117,6.949559191263321,0.0,1,0,3.7434978977682727,0.0961937829852104,0,0,0,0,1,1,1,1,1,0,0,0,34.7999992370605,0.116861761689739,0.217187849755925,0,0,3,0,0.0,0,5,2,2,1,1,1,0.011237610232119
452,1989,6.295266001439646,-7,3,4,1,1,5,2,2,0,1,0,2,9.614253609889783,6.918794126097353,0.0,1,0,3.7156635884973728,0.285618305206299,0,0,0,0,1,0,1,1,1,0,0,0,34.7999992370605,0.217474404113102,0.222768423048991,0,0,9,0,0.0,0,5,2,2,2,0,1,0.116861761689739
452,1990,6.322565239927284,-7,3,4,1,1,4,2,1,0,1,1,2,9.642112398737359,6.959502970115847,0.0,1,0,3.754858207731616,0.251308500766754,0,0,0,0,1,0,1,1,1,0,0,0,34.7999992370605,0.253169499247789,0.217132003585888,0,0,6,0,0.0,0,5,2,2,2,0,1,0.217474404113102
452,1991,6.345636360828596,-4,1,4,5,1,5,2,2,0,1,0,3,9.670123827714496,7.015730373647435,0.0,1,0,3.7492292004372745,0.302886605262756,0,0,0,0,1,0,1,1,1,0,0,0,34.7000007629395,0.283696508512785,0.215763475408524,0,0,5,0,0.0,0,4,2,2,1,0,1,0.253169499247789
452,1992,6.361302477572996,-1,1,2,3,3,6,2,2,0,2,1,2,9.697548894581983,7.050452040992824,0.0,1,0,3.82850156976619,0.35068142414093,1,1,2,1,1,0,1,1,1,0,0,0,34.7000007629395,0.450751301958204,0.215352828636607,0,0,3,1,0.0,0,5,3,2,2,0,1,0.283696508512785
452,1993,6.396929655216146,-1,1,4,3,3,5,2,1,1,1,1,2,9.7281855012660845,7.052850798599977,0.0,1,0,4.0372297247391,2.09418630599976,1,1,2,1,0,0,0,1,1,0,0,0,34.7000007629395,0.504220238787488,0.220619852835869,0,0,3,0,0.0,0,6,2,2,2,0,2,0.450751301958204
452,1994,6.415096959171596,-1,3,4,3,3,7,2,2,1,2,1,4,9.756814760152329,7.07586803382545,0.0,1,0,4.127475496155854,4.27807855606079,1,1,2,1,0,0,0,1,1,1,0,0,34.7000007629395,0.522884071310231,0.233188312027154,0,0,2,0,0.0,0,5,2,2,1,1,1,0.504220238787488
452,1996,6.447305862541213,2,3,4,4,4,6,2,1,2,1,1,1,9.800677115994304,7.128375649751908,1.2709252884476754,1,0,4.279508581296617,1.73085629940033,1,1,2,1,0,0,0,1,1,1,0,0,34.7000007629395,0.651474017944955,0.227342341344803,0,0,0,0,0.0,0,6,3,2,1,2,1,0.578290099022809
452,1997,6.437751649736401,2,1,4,4,4,5,2,2,1,0,1,2,9.82112770403075,7.1488801922520695,1.1658456416641676,1,0,4.447367648688372,1.18698084354401,1,1,2,1,0,0,0,1,1,1,0,0,34.7999992370605,0.627011318327603,0.225508655674146,0,0,0,0,0.0,0,6,1,2,1,2,1,0.651474017944955
452,1998,6.447305862541213,2,1,4,4,4,7,2,2,2,1,1,2,9.841322213173742,7.233311003861999,0.7122721118795576,1,0,4.389493045772859,2.2373480796814,1,1,2,1,1,0,1,1,1,1,0,0,34.9000015258789,0.651784829201155,0.224462251149116,0,0,0,0,0.0,0,5,2,2,2,1,0,0.627011318327603
452,1999,6.450470422144176,2,3,4,4,4,6,2,2,1,1,1,2,9.860539862825856,7.24703072579297,1.0422916072117918,1,0,4.403116435818798,3.1575083732605,1,1,2,1,1,0,1,1,1,1,0,0,35.0,0.561032021520487,0.218746215671288,0,0,0,0,0.0,0,7,2,2,2,2,1,0.651784829201155
461,1981,4.718498871295094,-7,1,4,1,1,5,2,2,0,1,2,2,7.895640827678988,6.554431855276919,0.0,1,0,4.597107219365355,1.05927348136902,0,0,0,0,0,1,1,0,0,0,0,0,33.7000007629395,-0.227978474438195,0.223899997207899,0,0,4,0,0.5,0,5,5,1,2,2,1,1.0822364052151
461,1982,5.318119993844216,-7,1,4,1,1,6,2,2,1,1,1,2,7.92928851955157,6.603035553168237,0.0,1,0,4.6896475322782765,1.96333336830139,0,0,0,0,0,0,0,0,0,0,0,0,33.7000007629395,-0.201810383283193,0.216793005390064,0,0,3,0,0.0,0,5,2,2,2,0,1,-0.227978474438195
461,1983,5.3612921657094255,-7,2,4,1,1,6,2,2,1,1,0,3,7.963971418131205,6.498327329178707,0.0,1,0,4.524184651180203,0.188485264778137,0,0,0,0,1,1,1,0,0,0,0,0,33.7999992370605,-0.41641414609173,0.209518247043219,0,0,17,0,0.0,0,6,2,2,2,1,1,-0.201810383283193
461,1984,5.41610040220442,-7,1,2,1,1,5,1,1,2,1,0,3,7.999319454619145,6.638463071641947,0.0,1,0,4.650037478457203,-1.38368391990662,0,0,0,0,0,1,1,0,0,0,0,1,33.9000015258789,-0.54365962879595,0.205162411909637,0,0,0,0,1.5,3,6,3,2,2,1,1,-0.41641414609173
461,1985,5.41610040220442,-7,3,4,1,1,5,2,1,1,1,0,2,8.035165562752068,6.659806608748956,0.0,1,0,4.658883919110341,2.13489031791687,0,0,0,0,1,1,1,0,0,0,0,1,34.0,-0.506085396955071,0.203463915493736,0,0,5,1,0.0,2,5,3,1,1,2,1,-0.54365962879595
461,1986,5.424950017481403,-7,2,4,1,1,4,2,1,1,0,0,2,8.071437197724494,6.667770710471901,0.0,1,0,4.601898620155055,0.576211214065552,0,0,0,0,0,1,1,0,0,0,0,1,34.0,-0.455095890728146,0.207828049048277,0,0,2,1,0.5,0,5,2,2,1,1,1,-0.506085396955071
461,1987,5.472270673671475,-7,1,4,1,1,6,2,2,1,1,0,2,8.108036276969523,6.67089305552699,0.0,1,0,4.523038601504946,0.572456061840057,0,0,0,0,0,0,0,0,0,0,1,1,34.0,-0.193756306751295,0.211821972387595,0,0,3,0,0.0,0,4,2,2,1,1,0,-0.455095890728146
461,1988,5.58724865840025,-7,1,4,1,1,6,2,2,1,1,0,2,8.14489396444453,6.807526020323152,0.0,1,0,4.566983215682261,0.940374970436096,0,0,0,0,1,1,1,0,0,0,1,1,34.0999984741211,0.0657816349488419,0.224244275700506,0,0,0,0,0.0,0,6,2,2,2,1,1,-0.193756306751295
461,1989,5.641907070938114,-7,1,4,1,1,6,2,2,1,1,1,2,8.181496653862697,6.835657592541707,0.0,1,0,4.4831127195747165,0.677707433700562,0,0,0,0,0,1,1,0,0,0,1,1,34.0999984741211,-0.0768240856268675,0.216585809276124,0,0,0,0,0.0,0,6,2,2,2,1,1,0.0657816349488419
461,1990,5.69035945432406,-7,1,4,1,1,3,1,1,0,1,0,3,8.2174034493953,6.890293709271016,0.0,1,0,4.367029115703009,1.12007415294647,0,0,0,0,0,0,0,0,0,0,1,1,34.0999984741211,-0.381315492491931,0.205357801473544,0,0,1,0,0.0,0,6,2,2,2,1,1,-0.0768240856268675
461,1991,5.739792912179234,-5,3,4,7,3,2,2,0,0,0,0,3,8.252565968388359,6.904790889518122,0.0,1,0,4.317172715496286,0.404407024383545,0,0,0,0,1,0,1,0,0,0,1,1,34.2999992370605,-0.728617741807784,0.212413639559244,0,0,2,0,0.0,0,3,3,1,1,0,1,-0.381315492491931
461,1992,5.7430031878094825,-3,3,2,7,1,2,1,0,1,0,0,2,8.286916761500132,6.761769508708751,0.0,0,0,4.144501754132792,-0.774358689785004,0,0,0,0,0,0,0,0,0,0,1,1,34.4000015258789,-0.833542903153281,0.214081213602519,0,0,4,0,0.0,0,2,3,2,0,0,0,-0.728617741807784
461,1993,5.805134968916488,-2,3,4,2,3,1,1,0,0,0,0,4,8.283953848669983,6.6874950668474575,0.0,0,0,4.033858960562676,-0.962551057338715,0,0,0,0,0,0,0,0,0,0,1,1,34.5,-1.160476468666,0.214439886478872,0,0,2,1,0.0,0,2,2,1,0,1,0,-0.833542903153281
461,1994,5.814130531825066,-2,1,4,2,3,1,0,0,1,0,0,3,8.294417072590443,6.698699526985545,0.0,1,0,4.171352744370073,1.56922006607056,0,1,2,1,0,1,1,0,0,1,1,1,34.7000007629395,-0.87180077411246,0.209701524483519,0,0,7,0,0.5,0,1,4,1,0,0,0,-1.160476468666
461,1995,5.814130531825066,-2,3,4,2,3,5,2,1,1,1,0,2,8.3497066496206,6.641586787610643,0.0,1,0,4.246299491215548,1.99854230880737,0,1,2,1,0,0,0,0,0,1,1,1,34.7999992370605,-0.414652196364064,0.204067816219589,0,0,2,3,0.0,0,1,3,0,0,1,0,-0.87180077411246
461,1996,5.860786223465865,-2,3,4,2,3,5,2,1,1,1,0,2,8.397242307674263,6.743858930690268,0.0,1,0,4.349276458485199,1.18107879161835,0,1,2,1,1,0,1,0,0,1,1,1,35.0999984741211,-0.321035320310031,0.205396347000573,0,0,0,1,0.0,0,5,2,2,1,1,1,-0.414652196364064
461,1997,5.87493073085203,-2,1,4,2,3,3,2,0,1,0,0,2,8.43631713660541,6.786931374567216,0.0,1,0,4.301095224331783,1.40097332000732,0,1,2,1,0,0,0,0,0,1,1,1,35.2999992370605,-0.384011606821684,0.214349908485672,0,0,0,0,0.0,0,5,2,2,1,1,1,-0.321035320310031
461,1998,5.8888779583328805,-2,2,4,2,3,4,2,1,1,0,0,4,8.467712989225321,6.833570380792761,0.0,1,0,4.2902926256783145,1.90013945102692,0,1,2,1,0,0,0,0,0,1,1,1,35.5999984741211,-0.47296130209855203,0.212879423612222,0,0,0,0,0.0,0,3,2,2,0,1,0,-0.384011606821684
461,1999,5.87493073085203,-2,3,4,2,3,4,2,1,1,0,0,3,8.496316787828583,6.740472077164549,0.0,1,0,4.217881771815328,2.70002055168152,0,1,2,1,0,0,0,0,0,1,1,1,35.9000015258789,-0.218226271261407,0.210951922922682,0,0,0,0,1.0,0,4,4,2,1,1,0,-0.47296130209855203
471,1981,5.099866427824199,-8,1,4,2,1,3,1,1,0,1,1,2,10.1226230824528,5.667982570525013,5.405134393914528,0,0,3.9176308027149638,1.77298176288605,0,2,0,-1,0,0,0,0,0,0,0,0,32.2999992370605,-0.340267855766762,0.211810994031854,0,0,14,7,0.0,0,5,1,2,2,2,1,1.24390993155385
471,1982,5.53338948872752,-7,1,4,3,1,5,1,2,1,1,2,2,10.134674667482713,5.67462825722585,5.425126721500244,0,0,4.129154808965298,1.52180361747742,0,2,0,-1,0,0,0,0,0,0,0,0,32.5,-0.242924779570335,0.21394270269139,0,0,7,0,0.5,0,3,2,1,1,0,1,-0.340267855766762
471,1983,5.575949103146316,-8,1,4,2,1,6,2,2,1,1,2,2,10.14471853554898,5.66230054020126,5.308687830140783,0,0,4.089351969085448,2.8965787887573198,0,2,0,-1,0,0,0,0,0,0,0,0,32.7999992370605,-0.248865391488049,0.211671484690036,0,0,0,0,10.5,0,5,2,1,2,1,1,-0.242924779570335
471,1984,5.662960480135946,-8,1,4,2,1,3,2,1,0,0,1,4,10.154316307341206,5.661674931950632,5.438342985837917,0,0,4.166231377925204,0.226454451680183,0,2,0,-1,0,0,0,0,0,0,0,1,33.0,-0.565921343024225,0.212369164090029,1,0,5,0,1.0,0,6,2,2,2,1,1,-0.248865391488049
471,1985,5.662960480135946,-8,1,4,2,1,2,2,0,0,0,1,3,10.163603136770103,5.641658813174351,5.564150854192419,0,0,4.174765498951458,3.88095688819885,0,2,0,-1,0,0,0,0,0,1,0,1,33.2000007629395,-0.423905578813358,0.211284678272948,0,0,1,0,0.0,0,3,4,2,1,0,0,-0.565921343024225
471,1986,5.717027701406222,-8,1,4,2,1,5,2,2,0,1,1,2,10.17365971740011,5.602192618894568,4.729861743620582,0,0,3.8287676052470063,-0.85395735502243,0,2,0,-1,0,0,0,0,0,1,1,1,33.2999992370605,-0.126675261007607,0.212515501087465,0,0,5,2,25.5,0,2,3,2,0,0,0,-0.423905578813358
471,1987,5.7899601708972535,-8,1,4,2,1,6,2,1,1,2,1,2,10.186773727171218,5.60642687106484,4.886216367417174,0,0,3.6195372383950106,0.942298293113708,0,2,0,-1,0,0,0,0,0,1,1,1,33.5,0.0570234770723207,0.217190024529211,0,0,5,0,0.0,0,5,2,2,2,0,1,-0.126675261007607
471,1988,5.8916442118257715,-8,1,4,2,1,4,2,1,0,1,1,2,10.19968823835324,5.776537150565113,4.547676695838841,0,0,3.4655673862708327,0.739296853542328,0,2,0,-1,0,1,1,0,0,1,1,1,33.7000007629395,-0.0607333061095159,0.212007213679076,0,0,2,0,0.0,0,6,2,2,1,1,2,0.0570234770723207
471,1989,5.961005339623274,-8,1,4,2,1,4,2,1,0,1,2,2,10.217542532408974,5.79264768778483,4.680886791183769,0,0,3.6500472076729826,-0.769605100154877,0,2,0,-1,1,0,1,0,0,1,1,1,33.7999992370605,-0.251348276304728,0.210322245072749,0,0,1,0,0.0,0,4,2,2,1,0,1,-0.0607333061095159
471,1990,6.013715156042802,-8,1,4,2,1,2,2,0,0,0,1,2,10.232453113003658,5.8456291988844375,4.874601587094966,0,0,3.6242461205390986,-1.01179695129395,0,2,0,-1,0,0,0,0,0,1,1,1,34.0,-0.573864543527192,0.212380983420044,0,0,3,0,0.0,0,4,2,2,1,0,1,-0.251348276304728
471,1991,6.066108090103747,-8,1,4,2,1,0,0,0,0,0,1,3,10.24415099377581,5.982524705538507,4.515054825590825,0,0,3.544973825755227,-0.116596594452858,0,2,0,-1,0,1,1,0,0,1,1,1,34.0999984741211,-0.981724158991473,0.2130786399921,0,0,7,2,0.0,0,2,2,2,0,0,0,-0.573864543527192
471,1992,6.111467339502679,-4,1,4,2,3,3,2,1,0,0,1,3,10.258483587896254,6.045526505206513,4.345412149127095,0,0,3.6600321115621344,0.256256371736526,0,2,0,-1,0,0,0,0,0,1,1,1,34.2999992370605,-0.971506394466145,0.207854581340276,0,0,5,0,0.0,1,0,3,0,0,0,0,-0.981724158991473
471,1993,6.1903154058531475,-4,1,4,2,3,1,1,0,0,0,1,3,10.272310806041666,6.026252372593646,4.096422175437544,0,0,3.457735439309407,0.0378412306308746,0,2,0,-1,0,0,0,0,0,1,1,1,34.5,-0.981523760279828,0.211276146703019,0,0,1,2,0.0,0,3,3,2,1,0,0,-0.971506394466145
471,1994,6.198478716492308,-4,1,4,2,3,2,2,0,0,0,1,4,10.284061086595736,6.096995048317446,3.8280149265205816,0,0,3.6382141828861383,-0.0976706221699715,0,2,0,-1,1,1,1,0,0,1,1,1,34.5999984741211,-0.997584303587644,0.20850391270139,0,0,1,0,0.0,0,1,3,1,0,0,0,-0.981523760279828
471,1995,6.251903883165888,-4,1,4,2,3,4,2,2,0,0,1,3,10.296171326279559,6.10628765092947,3.785909882373852,0,0,3.722534838509702,0.083502009510994,0,2,0,-1,0,1,1,0,0,1,1,1,34.7999992370605,-0.698410111828033,0.207574338313259,0,0,1,0,0.5,0,2,4,2,0,0,0,-0.997584303587644
471,1996,6.282266746896006,-4,1,4,2,3,4,2,1,1,0,1,3,10.308391169704421,6.14158569067631,4.00447355673275,0,0,3.7322490734831377,1.04102337360382,0,2,2,-1,1,0,1,0,0,1,1,1,34.9000015258789,-0.624554976480911,0.202832148679411,0,0,2,0,0.0,0,4,3,2,2,0,0,-0.698410111828033
471,1997,6.297109319933935,-4,1,4,2,3,3,2,1,0,0,1,3,10.31909571219956,6.188695241636603,3.9726775699258905,0,0,3.683567519172725,0.796049118041992,0,2,2,-1,0,0,0,0,0,1,1,1,35.0,-0.659791226125584,0.207302922710585,0,0,0,0,0.0,0,4,3,2,1,1,0,-0.624554976480911
471,1998,6.3080984415095305,-4,1,4,2,3,1,1,0,0,0,1,4,10.329699939655727,6.184375669345028,3.2450038914336496,0,0,3.6670630741989,2.2337818145752,0,2,2,-1,1,0,1,0,0,1,1,1,35.0999984741211,-0.840155502021721,0.208467441851994,0,0,1,2,0.0,0,3,3,2,1,0,0,-0.659791226125584
471,1999,6.327936783729195,-4,1,4,2,3,2,1,0,1,0,1,4,10.34035506984105,6.234685197851371,3.5487831548528694,0,0,3.654978231291413,-0.147759571671486,0,2,2,-1,0,0,0,0,0,1,1,1,35.2000007629395,-0.993127675662201,0.207921650482729,0,0,3,0,0.0,0,1,4,1,0,0,0,-0.840155502021721
475,1983,6.453624998892692,7,3,4,7,3,5,2,2,0,1,2,2,11.237185533779126,6.423604042630333,5.748209292112917,0,0,3.4385076631303955,1.04271757602692,1,1,0,1,0,0,0,1,0,0,0,0,35.2000007629395,-0.00917229230675751,0.222254455540009,0,0,6,0,0.0,0,5,4,2,2,0,1,-0.053945222222511
475,1984,6.47543271670409,-7,2,4,1,1,6,2,2,0,2,2,3,11.2586063413959,6.40524498681986,5.738899162320992,1,0,3.3251703219541624,0.671212613582611,1,1,0,0,1,0,1,1,0,0,0,0,35.4000015258789,-0.00923939065282374,0.222451375825446,0,0,1,0,0.0,0,5,2,2,2,0,1,-0.00917229230675751
475,1985,6.47543271670409,-7,3,4,1,1,5,2,2,0,1,1,2,11.288329985117727,6.505754164315135,5.725967818115718,1,0,3.35123312763999,1.70931601524353,1,1,0,0,0,0,0,1,0,0,0,0,35.7000007629395,0.0187959871155967,0.219125918985375,0,0,5,0,0.5,0,6,3,2,2,0,2,-0.00923939065282374
475,1986,6.455198563340122,-7,3,4,1,1,6,2,2,1,1,1,3,11.31412348903028,6.465086621876429,4.989549470809259,1,0,3.6268107198956825,0.955998837947845,1,1,2,-1,0,0,0,1,0,0,0,0,35.7000007629395,0.0293222149286253,0.21962082106535,0,0,0,0,1.0,0,5,2,2,2,0,1,0.0187959871155967
475,1987,6.559615237493242,-7,1,4,1,1,7,2,2,1,2,0,2,11.344567876569625,6.523973381705114,4.907781422410413,1,0,3.9755794752209477,2.60459613800049,1,1,2,1,1,1,1,1,0,0,0,0,35.7000007629395,0.00883658156641192,0.216376519979773,0,0,2,0,0.0,0,6,3,2,2,1,1,0.0293222149286253
475,1988,6.639875833826536,-7,1,4,1,1,5,2,2,1,0,1,2,11.374978853883725,6.595315925182339,4.671577544249137,1,0,3.8099565173212344,1.65735125541687,1,1,2,1,0,0,0,1,0,0,0,0,35.5999984741211,-0.158792980288417,0.21119223874531,0,0,4,0,0.0,0,7,2,2,2,1,2,0.00883658156641192
